year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,051,67.65,50.68,3855,260777,01051,1.66855761642,,,,,
2001,01,051,85.62,59.23,4328,370551,01051,1.80693905116,26.5631929047,16.8705603788,12.2697795071,0.420949700319,8.29347655593
2002,01,051,98.92,68.14,4554,450459,01051,1.81464631641,15.5337537958,15.0430525072,5.22181146026,0.215646429236,0.426537090222
2003,01,051,108.79,70.86,6079,661359,01051,1.91910104431,9.9777598059,3.99178162606,33.4870443566,0.468189113771,5.75620312129
2004,01,051,113.63,70.93,5446,618843,01051,2.00250246722,4.44893832154,0.0987863392605,-10.412896858,-0.0642858114882,4.34585886739
2005,01,051,121.29,73.0,6114,741540,01051,2.07688356164,6.74117750594,2.91837022416,12.265883217,0.19826838148,3.71440713009
2006,01,051,129.98,80.5,5785,751952,01051,2.01832298137,7.16464671449,10.2739726027,-5.38109257442,0.0140410497074,-2.8196371409
2007,01,051,143.5,83.38,5354,768323,01051,2.15129527465,10.4016002462,3.57763975155,-7.45030250648,0.0217713364683,6.58825641423
2008,01,051,151.07,80.73,14308,2161536,01051,2.3391242413,5.27526132404,-3.17822019669,167.239447142,1.81331679515,8.73097100457
2009,01,051,171.52,94.63,3115,534296,01051,2.26566627919,13.5367710333,17.2178867831,-78.228962818,-0.752816515663,-3.14040446457
2010,01,051,170.6,100.23,2748,468822,01051,2.12760650504,-0.536380597015,5.91778505759,-11.7817014446,-0.122542560678,-6.09356176689
2011,01,051,158.1,100.85,2274,359513,01051,1.95959345563,-7.32708089097,0.618577272274,-17.2489082969,-0.233156720461,-7.89681028956
2012,01,051,2.95,98.86,2853,8404,01051,0.0373002225369,-98.1340923466,-1.97322756569,25.4617414248,-0.976623932931,-98.0965326032
2013,01,051,154.74,95.67,3018,467007,01051,2.02179366573,5145.42372881,-3.22678535302,5.78338590957,54.5696097097,5320.32601474
2014,01,051,138.32,88.22,1928,266680,01051,1.95987304466,-10.6113480677,-7.7871851155,-36.1166335321,-0.428959308961,-3.06265778326
