asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,83.0,17.0,34.51,40.24,50.34,53.47,4178.0,909.0,688.0,,226.0,131,28131,1.0,1.0,26.0,26.0,77.0,77.0,77.0,77.0,41.56,,50.43,,1.65634023099,55.07,64.73,,2.0,1.0,65.0,79.0,53.0,40.0,106.0,40.0,28,37885.0,,14629.0,454.0,189.0,44.0,51.94,55.52,64.23,25208.0,12140.0,2000.0
1.0,,142.0,,208.0,,208.0,,57.0,15.0,40.21,40.27,57.21,57.13,3261.0,857.0,746.0,8.43023255814,279.0,131,28131,6.0,3.0,40.33,43.0,72.0,66.33,432.0,199.0,47.85,15.1347449471,52.91,-1.39532871529,1.63322884013,62.52,69.01,13.5282367895,,,,,,,,,28,46642.0,0.23114689191,19254.0,415.0,208.0,50.9,54.4,66.89,70.36,27759.0,14634.0,2001.0
,,,,,,,,46.0,12.0,43.87,38.0,71.65,79.25,3296.0,951.0,731.0,-2.01072386059,275.0,131,28131,6.0,3.0,27.83,23.0,57.83,52.33,347.0,157.0,51.02,6.62486938349,55.78,8.412803003,1.77062916503,72.27,79.4,15.5950095969,1.0,1.0,63.0,63.0,52.0,52.0,52.0,52.0,28,52833.0,0.13273444535,21834.0,422.0,216.0,52.45,57.01,77.82,80.76,32840.0,17445.0,2002.0
,,,,,,,,78.0,24.0,39.65,37.83,78.71,64.17,6139.0,1540.0,851.0,16.4158686731,359.0,131,28131,8.0,3.0,57.88,56.0,95.75,80.67,766.0,242.0,54.76,7.33045864367,54.92,4.69560974929,1.85377100073,81.21,86.61,12.3702781237,1.0,,100.0,,30.0,,30.0,,28,69107.0,0.308027179982,31093.0,574.0,291.0,54.39,55.89,81.53,87.41,46800.0,25436.0,2003.0
2.0,,21.5,,41.0,,82.0,,106.0,38.0,32.36,25.26,64.63,44.89,6851.0,1706.0,842.0,-1.05757931845,406.0,131,28131,2.0,,25.0,,93.5,,187.0,,64.14,17.1292914536,77.83,-21.3630661932,1.45774867477,74.8,69.51,-7.89311661125,7.0,2.0,45.14,56.0,73.71,89.0,516.0,178.0,28,62982.0,-0.0886306741719,28222.0,578.0,343.0,70.95,84.66,75.76,71.49,43788.0,24521.0,2004.0
1.0,,57.0,,30.0,,30.0,,94.0,41.0,38.09,35.76,77.16,63.02,7253.0,2584.0,833.0,-1.06888361045,378.0,131,28131,2.0,2.0,73.0,73.0,104.5,104.5,209.0,209.0,52.7,-17.8359837855,53.74,28.411470436,1.87191650854,78.92,67.66,5.50802139037,3.0,3.0,54.33,54.33,59.33,59.33,178.0,178.0,28,65742.0,0.0438220443936,25577.0,601.0,312.0,52.17,52.95,75.96,66.82,45652.0,20849.0,2005.0
1.0,,51.0,,220.0,,220.0,,79.0,23.0,42.95,46.35,80.92,74.39,6393.0,1711.0,909.0,9.12364945978,441.0,131,28131,,,,,,,,,57.99,10.0379506641,59.57,2.32381852369,1.91541645111,88.86,82.8,12.5950329448,1.0,,275.0,,133.0,,133.0,,28,80778.0,0.228712238751,36517.0,651.0,390.0,58.65,59.84,85.42,82.28,55608.0,32089.0,2006.0
1.0,,153.0,,220.0,,220.0,,109.0,47.0,47.18,46.4,85.74,73.04,9346.0,3433.0,927.0,1.9801980198,441.0,131,28131,,,,,,,,,68.16,17.5375064666,78.76,-2.92389535842,1.8594116784,101.39,94.85,14.1008327707,3.0,,40.33,,73.33,,220.0,,28,93984.0,0.163485107331,41827.0,710.0,368.0,64.27,68.54,101.87,94.36,72330.0,34725.0,2007.0
,,,,,,,,424.0,240.0,45.23,49.05,68.75,57.63,29152.0,13832.0,3364.0,262.891046386,1772.0,131,28131,12.0,4.0,55.33,86.0,129.33,126.0,1552.0,504.0,67.14,-1.49647887324,75.62,-5.80010243672,1.75156389634,94.08,84.26,-7.20978400237,8.0,4.0,71.0,71.0,96.0,96.0,768.0,384.0,28,316472.0,2.36729656112,149304.0,2692.0,1472.0,69.7,77.84,96.9,87.77,260860.0,129200.0,2008.0
7.0,,158.57,,134.14,,939.0,,48.0,32.0,38.77,37.13,53.88,36.5,2586.0,1168.0,625.0,-81.4209274673,388.0,131,28131,1.0,,72.0,,63.0,,63.0,,77.2,14.9836163241,73.52,-8.87122303585,1.59617875648,98.58,86.91,4.78316326531,4.0,4.0,81.75,81.75,119.0,119.0,476.0,476.0,28,61612.0,-0.805316110114,33723.0,534.0,346.0,80.86,76.71,101.96,90.6,54449.0,31349.0,2009.0
