year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,137,44.09,48.04,232,10230,05137,1.14722106578,,,,,
2001,05,137,61.72,44.75,253,15614,05137,1.72402234637,39.986391472,-6.84845961699,9.05172413793,0.526295210166,50.2781284093
2002,05,137,63.32,45.77,289,18299,05137,1.72929866725,2.59235255995,2.27932960894,14.2292490119,0.171961060587,0.306047128199
2003,05,137,73.69,53.83,405,29846,05137,1.71117406651,16.3771320278,17.6097880708,40.1384083045,0.63101808842,-1.04808967282
2004,05,137,82.36,53.72,344,28331,05137,1.91641846612,11.765504139,-0.204347018391,-15.0617283951,-0.0507605709308,11.994361277
2005,05,137,80.57,50.42,419,33757,05137,1.99747124157,-2.17338513842,-6.14296351452,21.8023255814,0.191521654725,4.22938814685
2006,05,137,80.13,62.47,392,31412,05137,1.60336961742,-0.546108973563,23.8992463308,-6.44391408115,-0.0694670734959,-19.7300274443
2007,05,137,97.19,64.72,414,40238,05137,1.87712453646,21.290403095,3.60172882984,5.61224489796,0.280975423405,17.0737249898
2008,05,137,95.78,63.46,1392,133332,05137,1.88662149385,-1.45076653977,-1.94684796044,236.231884058,2.31358417416,0.505931130574
2009,05,137,105.33,70.6,298,31387,05137,1.86490793201,9.97076633953,11.2511818468,-78.591954023,-0.764595145951,-1.15092306082
2010,05,137,93.98,70.61,287,26972,05137,1.66371618751,-10.7756574575,0.014164305949,-3.69127516779,-0.140663331953,-10.7882936765
2011,05,137,97.29,70.34,284,27629,05137,1.72892379869,3.52202596297,-0.382382098853,-1.04529616725,0.0243585940976,3.91939512717
2012,05,137,2.94,71.72,274,806,05137,0.0512409369771,-96.9781066913,1.96189934603,-3.52112676056,-0.970827753447,-97.0362524354
2013,05,137,110.76,82.13,276,30569,05137,1.68574211616,3667.34693878,14.5147796988,0.729927007299,36.9267990074,3189.8346822
2014,05,137,102.95,75.36,192,19767,05137,1.70763667728,-7.05128205128,-8.24302934372,-30.4347826087,-0.353364519611,1.29880845446
