asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,4.0,1.0,47.0,63.0,27.25,28.0,109.0,28.0,239.0,,71.0,503,48503,4.0,1.0,47.25,38.0,53.25,63.0,213.0,63.0,54.23,,67.38,,1.115157661810806,48.38,47.87,,4.0,,37.75,,48.25,,193.0,,48,11564.0,,3399.0,132.0,43.0,62.05,83.58,50.58,50.16,6676.0,2157.0,2000.0
1.0,,26.0,,25.0,,25.0,,2.0,1.0,47.0,40.0,88.5,130.0,177.0,130.0,265.0,10.878661087866103,99.0,503,48503,6.0,3.0,45.67,57.0,36.5,43.67,219.0,131.0,62.29,14.862622164853413,75.09,-8.188757714967354,1.023840102745224,51.02,55.4,5.456800330715161,2.0,2.0,51.0,51.0,43.5,43.5,87.0,87.0,48,13520.0,0.16914562435143554,5485.0,127.0,65.0,75.76,85.97,58.79,60.69,7466.0,3945.0,2001.0
,,,,,,,,,,,,,,,,271.0,2.264150943396226,97.0,503,48503,6.0,3.0,47.0,51.33,41.17,52.33,247.0,157.0,71.52,14.817787766896773,79.67,8.535270854873755,1.1112276286353466,63.58,74.47,24.617796942375534,1.0,,96.0,,170.0,,170.0,,48,17230.0,0.27440828402366857,7224.0,137.0,63.0,70.35,84.62,72.51,86.86,9934.0,5472.0,2002.0
1.0,,66.0,,28.0,,28.0,,1.0,1.0,69.0,69.0,36.0,36.0,36.0,36.0,382.0,40.959409594095945,127.0,503,48503,13.0,1.0,44.08,29.0,43.31,42.0,563.0,42.0,64.34,-10.039149888143161,75.08,16.64925334240488,1.2962387317376436,66.72,71.06,4.938659955960989,,,,,,,,,48,25487.0,0.4792222867092282,9025.0,262.0,103.0,68.23,80.5,73.0,76.17,19127.0,7845.0,2003.0
,,,,,,,,7.0,3.0,75.0,73.0,58.86,79.33,412.0,238.0,483.0,26.439790575916234,155.0,503,48503,1.0,,18.0,,39.0,,39.0,,80.21,24.665837737022045,64.04,-17.068467156208932,1.0749906495449446,68.98,68.35,3.3872901678657197,1.0,,16.0,,35.0,,35.0,,48,33319.0,0.3072939145446698,10594.0,378.0,133.0,81.4,59.34,68.81,67.05,26011.0,8918.0,2004.0
1.0,1.0,85.0,85.0,140.0,140.0,140.0,140.0,10.0,5.0,70.7,94.0,59.1,60.2,591.0,301.0,520.0,7.660455486542439,154.0,503,48503,,,,,,,,,66.42,-17.19237002867472,68.84,28.63987300998616,1.3828666064438422,73.48,76.4,6.523630037692074,5.0,1.0,51.2,52.0,96.0,57.0,480.0,57.0,48,38212.0,0.14685314685314688,11766.0,382.0,121.0,60.37,62.98,72.18,78.7,27573.0,9523.0,2005.0
4.0,2.0,102.0,44.0,54.5,39.0,218.0,78.0,4.0,4.0,74.0,74.0,34.5,34.5,138.0,138.0,409.0,-21.346153846153847,157.0,503,48503,,,,,,,,,72.16,8.64197530864197,74.54,-3.9961399515019536,1.3276053215077606,76.64,78.82,4.300489929232443,1.0,1.0,80.0,80.0,60.0,60.0,60.0,60.0,48,31346.0,-0.17968177535852614,12375.0,316.0,125.0,71.98,77.2,75.98,81.32,24010.0,10165.0,2006.0
2.0,1.0,80.0,88.0,42.0,20.0,84.0,20.0,3.0,,57.67,,56.0,,168.0,,513.0,25.427872860635702,187.0,503,48503,,,,,,,,,71.84,-0.44345898004433115,75.44,10.406098451209122,1.4657572383073494,84.24,85.51,9.916492693110634,4.0,2.0,49.25,55.0,100.25,101.5,401.0,203.0,48,43217.0,0.37870860715880816,15991.0,435.0,170.0,73.22,76.83,85.77,86.51,37308.0,14706.0,2007.0
4.0,4.0,42.0,42.0,60.0,60.0,240.0,240.0,12.0,8.0,49.33,67.0,39.0,47.0,468.0,376.0,1072.0,108.96686159844053,432.0,503,48503,,,,,,,,,96.07,33.72772828507793,116.01,-0.8807976852111099,1.452846882481524,111.66,143.51,32.54985754985755,12.0,,49.67,,41.33,,496.0,,48,119704.0,1.7698359441886296,61996.0,904.0,372.0,99.23,118.84,116.07,151.11,104924.0,56212.0,2008.0
3.0,,68.67,,125.67,,377.0,,1.0,,57.0,,10.0,,10.0,,218.0,-79.66417910447761,84.0,503,48503,,,,,,,,,103.82,8.067034454043931,124.37,4.999143759782365,1.5254767867462917,126.7,133.99,13.469460863335136,,,,,,,,,48,27620.0,-0.7692641849896411,11255.0,187.0,75.0,108.44,130.92,128.14,137.07,23962.0,10280.0,2009.0
2.0,1.0,173.5,83.0,129.5,174.0,259.0,174.0,3.0,,23.33,,38.0,,114.0,,246.0,12.844036697247695,110.0,503,48503,,,,,,,,,92.32,-11.076863802735504,90.79,5.1429946146617445,1.6039319757365684,118.46,118.45,-6.503551696921872,2.0,,55.5,,100.0,,200.0,,48,29142.0,0.05510499637943522,13030.0,213.0,97.0,92.48,88.6,119.62,114.95,25478.0,11150.0,2010.0
