year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,005,137.0,81.05,34113,4673343,08005,2.11289327576,,,,,
2001,08,005,162.55,86.63,62287,10124962,08005,2.34546346531,18.6496350365,6.88463911166,82.5902148741,1.16653517621,11.0071905773
2002,08,005,176.92,100.45,69685,12328399,08005,2.20159283225,8.84035681329,15.9529031513,11.8772777626,0.21762422417,-6.13399591105
2003,08,005,179.47,90.77,87132,15637336,08005,2.47149388565,1.44132941442,-9.63663514186,25.0369519983,0.26839957078,12.2593537477
2004,08,005,179.81,89.85,67488,12135019,08005,2.50153032832,0.189446704185,-1.01355073262,-22.5451039802,-0.223971461635,1.21531527367
2005,08,005,172.98,91.71,73435,12703058,08005,2.35770363101,-3.79845392359,2.07011686144,8.81193693694,0.0468098978667,-5.74954841385
2006,08,005,169.1,99.54,63437,10727242,08005,2.12351818364,-2.24303387675,8.53778213935,-13.6147613536,-0.155538611254,-9.93277714323
2007,08,005,194.61,104.91,46739,9095762,08005,2.3187732342,15.0857480781,5.39481615431,-26.3221779088,-0.152087554285,9.19488479354
2008,08,005,221.49,112.89,93292,20663424,08005,2.45249800691,13.8122398643,7.60651987418,99.6020454011,1.27176392698,5.76704831401
2009,08,005,232.41,119.02,27420,6372757,08005,2.44087128214,4.93024515779,5.43006466472,-70.6084122969,-0.691592400175,-0.474076828571
2010,08,005,231.82,122.0,27057,6272423,08005,2.37520491803,-0.253861709909,2.50378087716,-1.3238512035,-0.0157442061576,-2.69028377634
2011,08,005,224.94,120.87,24300,5466105,08005,2.32625961777,-2.96781986024,-0.926229508197,-10.1895997339,-0.128549684867,-2.06067695002
2012,08,005,2.91,119.51,34225,99526,08005,0.0304367835328,-98.7063216858,-1.12517580872,40.8436213992,-0.981792153645,-98.6915998842
2013,08,005,221.7,114.13,32769,7264770,08005,2.42815210725,7518.55670103,-4.50171533763,-4.25420014609,71.993690091,7877.68957627
2014,08,005,236.04,111.58,21976,5187198,08005,2.64429109159,6.46820027064,-2.23429422588,-32.9366169245,-0.285979046825,8.90137745911
