year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,04,011,54.9,45.97,210,11530,04011,1.49282140526,,,,,
2001,04,011,59.36,49.72,191,11337,04011,1.49235720032,8.12386156648,8.15749401784,-9.04761904762,-0.0167389418907,-0.0310958123231
2002,04,011,60.54,48.12,187,11321,04011,1.57263092269,1.98787061995,-3.21802091714,-2.0942408377,-0.0014113081062,5.37898851255
2003,04,011,67.72,54.09,250,16931,04011,1.56498428545,11.8599273208,12.4064837905,33.6898395722,0.495539263316,-0.486232156112
2004,04,011,64.55,54.32,206,13297,04011,1.48541053019,-4.68103957472,0.425217230542,-17.6,-0.214635875022,-5.08463605664
2005,04,011,71.33,55.07,227,16193,04011,1.61907572181,10.50348567,1.38070692194,10.1941747573,0.217793487253,8.99853534766
2006,04,011,71.0,53.39,231,16402,04011,1.66229631017,-0.462638441049,-3.05066279281,1.76211453744,0.0129068115853,2.66946059283
2007,04,011,86.59,67.36,202,17492,04011,1.60685124703,21.9577464789,26.1659486795,-12.5541125541,0.066455310328,-3.33545005186
2008,04,011,89.32,65.14,312,27868,04011,1.71400061406,3.15278900566,-3.29572446556,54.4554455446,0.593185456209,6.66828166136
2009,04,011,79.72,60.65,68,5421,04011,1.64303380049,-10.7478728168,-6.89284617746,-78.2051282051,-0.805475814554,-4.14041937822
2010,04,011,75.47,63.4,43,3245,04011,1.48797318612,-5.3311590567,4.5342126958,-36.7647058824,-0.401401955359,-9.4374573626
2011,04,011,86.41,74.07,46,3975,04011,1.45824895369,14.4958261561,16.8296529968,6.97674418605,0.224961479199,-1.99763226278
2012,04,011,2.96,63.98,50,148,04011,0.0578305720538,-96.5744705474,-13.6222492237,8.69565217391,-0.962767295597,-96.0342455993
2013,04,011,76.9,71.1,73,5614,04011,1.35196905767,2497.97297297,11.1284776493,46.0,36.9324324324,2237.81027863
2014,04,011,96.55,73.0,42,4055,04011,1.65325342466,25.5526657997,2.67229254571,-42.4657534247,-0.277698610616,22.2848566899
