asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,,,,,,,,,196.0,,110.0,039,72039,196.0,110.0,39.15,39.89,61.61,58.45,12076.0,6430.0,39.15,,39.89,,1.96711366539,61.61,58.45,,,,,,,,,,72,12076.0,,6430.0,,,,,,,,,2000.0
,,,,,,,,,,,,,,,,263.0,34.1836734694,130.0,039,72039,258.0,130.0,41.28,37.55,67.31,63.17,17367.0,8212.0,41.14,5.08301404853,37.55,4.07520545164,2.04727758872,67.38,63.17,9.36536276578,,,,,,,,,72,17721.0,0.467456111295,8212.0,,,,,,,,,2001.0
,,,,,,,,,,,,,,,,297.0,12.927756654,148.0,039,72039,287.0,145.0,39.02,35.44,66.91,69.86,19203.0,10129.0,38.56,-6.27126883811,35.48,5.8516585194,2.16707728216,66.85,69.75,-0.786583555951,,,,,,,,,72,19854.0,0.120365667852,10323.0,,,,,,,,,2002.0
,,,,,,,,,,,,,,,,407.0,37.037037037,184.0,039,72039,386.0,179.0,36.11,39.26,65.41,69.46,25247.0,12433.0,35.98,-6.69087136929,39.2,4.71782919373,2.26931628683,65.32,68.96,-2.28870605834,,,,,,,,,72,26584.0,0.338974513952,12688.0,,,,,,,,,2003.0
,,,,,,,,13.0,8.0,29.38,30.5,63.15,78.5,821.0,628.0,352.0,-13.5135135135,186.0,039,72039,1.0,,16.0,,30.0,,30.0,,39.88,10.8393551973,40.6,2.91398537314,2.33544383149,74.51,74.01,14.0691977955,42.0,25.0,34.83,33.36,68.69,66.08,2885.0,1652.0,72,26227.0,-0.0134291303039,13766.0,214.0,119.0,40.86,45.72,73.69,77.6,15770.0,9234.0,2004.0
,,,,,,,,9.0,3.0,28.78,41.67,55.44,73.0,499.0,219.0,434.0,23.2954545455,190.0,039,72039,,,,,,,,,38.82,-2.65797392177,37.44,12.6713279983,2.6313755796,81.72,79.55,9.67655348275,46.0,16.0,43.63,39.13,74.2,63.5,3413.0,1016.0,72,35467.0,0.352308689518,15115.0,344.0,161.0,38.24,37.2,84.75,81.16,29155.0,13066.0,2005.0
,,,,,,,,6.0,3.0,39.17,42.33,82.67,101.0,496.0,303.0,267.0,-38.4792626728,98.0,039,72039,,,,,,,,,40.89,5.33230293663,38.04,-0.50832989479,2.61799951088,85.64,79.29,4.79686735193,9.0,1.0,46.89,52.0,110.78,115.0,997.0,115.0,72,22866.0,-0.35528801421,7770.0,233.0,89.0,40.8,37.38,86.35,78.73,20119.0,7007.0,2006.0
,,,,,,,,4.0,2.0,30.0,29.5,96.5,86.0,386.0,172.0,248.0,-7.11610486891,70.0,039,72039,,,,,,,,,44.1,7.85033015407,41.8,-6.07713192704,2.45890022676,86.75,86.63,1.29612330687,6.0,2.0,43.67,44.0,69.5,70.0,417.0,140.0,72,21514.0,-0.0591270882533,6064.0,205.0,64.0,43.03,42.17,85.26,87.42,17479.0,5595.0,2007.0
,,,,,,,,32.0,12.0,26.88,21.0,69.13,42.33,2212.0,508.0,628.0,153.225806452,244.0,039,72039,,,,,,,,,38.97,-11.6326530612,40.62,18.4471317995,2.9124967924,90.8,85.72,4.66858789625,,,,,,,,,72,57020.0,1.65036720275,20916.0,552.0,232.0,39.83,41.64,92.75,87.97,51196.0,20408.0,2008.0
,,,,,,,,4.0,2.0,34.25,52.5,33.0,26.0,132.0,52.0,103.0,-83.5987261146,35.0,039,72039,,,,,,,,,35.15,-9.80241211188,38.03,5.94703943452,3.08570412518,86.77,86.46,-4.43832599119,,,,,,,,,72,8937.0,-0.84326552087,3026.0,76.0,33.0,36.72,37.15,90.97,90.12,6914.0,2974.0,2009.0
,,,,,,,,3.0,1.0,26.0,32.0,83.67,27.0,251.0,27.0,54.0,-47.572815534,21.0,039,72039,,,,,,,,,49.96,42.13371266,57.95,-18.559579714,2.51301040833,100.44,107.67,15.7542929584,,,,,,,,,72,5424.0,-0.393084927828,2261.0,42.0,20.0,54.64,59.25,105.45,111.7,4429.0,2234.0,2010.0
,,,,,,,,1.0,1.0,36.0,36.0,45.0,45.0,45.0,45.0,41.0,-24.0740740741,15.0,039,72039,,,,,,,,,41.54,-16.8534827862,43.13,-7.4747758874,2.32516851228,77.27,71.33,-23.0684986061,,,,,,,,,72,3168.0,-0.41592920354,1070.0,39.0,14.0,42.36,43.64,78.31,73.21,3054.0,1025.0,2011.0
,,,,,,,,1.0,,64.0,,156.0,,156.0,,46.0,12.1951219512,18.0,039,72039,,,,,,,,,40.02,-3.65912373616,46.72,27.1718159297,2.95695902049,94.67,101.94,22.5184418274,,,,,,,,,72,4355.0,0.374684343434,1835.0,43.0,18.0,39.42,46.72,93.53,101.94,4022.0,1835.0,2012.0
,,,,,,,,3.0,1.0,19.0,20.0,55.33,44.0,166.0,44.0,60.0,30.4347826087,23.0,039,72039,,,,,,,,,47.8,19.4402798601,49.48,-20.406185238,2.35355648536,90.0,87.83,-4.93292489701,,,,,,,,,72,5400.0,0.239954075775,2020.0,49.0,22.0,51.96,50.82,95.45,89.82,4677.0,1976.0,2013.0
