year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,029,49.07,41.94,687,33712,05029,1.4625059609,,,,,
2001,05,029,58.7,58.36,815,47840,05029,1.2572823852,19.6250254738,39.1511683357,18.6317321689,0.419079259611,-14.0323240512
2002,05,029,63.54,48.4,771,48990,05029,1.64101239669,8.24531516184,-17.0664838931,-5.39877300613,0.0240384615385,30.5205907613
2003,05,029,73.2,52.68,1046,76562,05029,1.73690205011,15.2030217186,8.84297520661,35.6679636835,0.562808736477,5.84332291534
2004,05,029,71.05,55.54,936,66506,05029,1.59907274037,-2.93715846995,5.42900531511,-10.5162523901,-0.13134453123,-7.93535304639
2005,05,029,78.95,81.06,857,67664,05029,1.21746237355,11.1189303308,45.9488656824,-8.44017094017,0.0174119628304,-23.8644782807
2006,05,029,80.09,73.83,788,63113,05029,1.35598672626,1.44395186827,-8.91931902295,-8.05134189032,-0.0672588082289,11.3781218806
2007,05,029,90.09,66.2,830,74775,05029,1.70109516616,12.4859533025,-10.33455235,5.32994923858,0.18477968089,25.4507240533
2008,05,029,91.71,63.07,2056,188548,05029,1.81762327573,1.7982017982,-4.72809667674,147.710843373,1.52153794717,6.85018168766
2009,05,029,101.8,68.92,540,54974,05029,1.84634358677,11.0020717479,9.27540827652,-73.7354085603,-0.708434987377,1.58010251219
2010,05,029,105.47,73.41,498,52526,05029,1.79590655224,3.60510805501,6.51479976785,-7.77777777778,-0.0445301415214,-2.7317252806
2011,05,029,94.09,74.18,416,39142,05029,1.58550148288,-10.7897980468,1.04890341915,-16.4658634538,-0.254807143129,-11.7158138935
2012,05,029,2.94,77.49,517,1518,05029,0.0474254742547,-96.8753321288,4.46211916959,24.2788461538,-0.961218128864,-97.0088029077
2013,05,029,93.0,72.96,494,45942,05029,1.59333881579,3063.26530612,-5.84591560201,-4.44874274662,29.2648221344,3259.66870301
2014,05,029,91.01,65.21,350,31853,05029,1.74455604969,-2.13978494624,-10.6222587719,-29.1497975709,-0.306669278656,9.49058871833
