year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,005,52.18,37.89,1402,73150,01005,1.72143045658,,,,,
2001,01,005,69.56,48.79,1338,93075,01005,1.78212748514,33.3077807589,28.7674848245,-4.56490727532,0.272385509228,3.52596460248
2002,01,005,79.22,53.57,1171,92761,01005,1.84851596043,13.8872915469,9.79708956753,-12.4813153961,-0.00337362342197,3.72523715833
2003,01,005,87.04,58.14,1356,118022,01005,1.87134502924,9.87124463519,8.53089415718,15.7984628523,0.272323498022,1.23499441189
2004,01,005,92.64,63.54,1113,103106,01005,1.82247403211,6.43382352941,9.28792569659,-17.9203539823,-0.126383216688,-2.61154390935
2005,01,005,95.35,73.4,960,91534,01005,1.62380790191,2.92530224525,15.517784073,-13.7466307278,-0.1122340116,-10.9009032062
2006,01,005,106.99,69.62,1017,108808,01005,1.9209638035,12.2076560042,-5.14986376022,5.9375,0.188716760985,18.2999418372
2007,01,005,107.88,72.33,982,105935,01005,1.86437163003,0.831853444247,3.89255960931,-3.44149459194,-0.0264043085067,-2.94603018404
2008,01,005,118.76,71.6,2500,296912,01005,2.07332402235,10.0852799407,-1.00926309968,154.582484725,1.80277528673,11.2076577948
2009,01,005,135.5,75.95,495,67073,01005,2.23008558262,14.0956551027,6.07541899441,-80.2,-0.774098049254,7.56088091317
2010,01,005,129.59,74.94,410,53130,01005,2.1615625834,-4.36162361624,-1.32982225148,-17.1717171717,-0.207877983689,-3.07266231189
2011,01,005,116.46,73.24,397,46236,01005,1.98764336428,-10.1319546261,-2.26848145183,-3.17073170732,-0.129757199322,-8.04599508031
2012,01,005,2.93,74.71,388,1135,01005,0.0490228885022,-97.4841147175,2.00709994539,-2.26700251889,-0.975452028722,-97.5336174797
2013,01,005,102.28,68.96,444,45411,01005,1.85397331787,3390.78498294,-7.69642618123,14.4329896907,39.00969163,3681.85246629
2014,01,005,97.0,63.74,319,30943,01005,1.90225917791,-5.16229956981,-7.56960556845,-28.1531531532,-0.318601219969,2.60445280304
