asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,1.0,360.0,360.0,130.0,130.0,130.0,130.0,2.0,,40.0,,33.0,,66.0,,409.0,,166.0,181,29181,,,,,,,,,35.97,,39.96,,1.51584653878,43.62,48.27,,1.0,1.0,24.0,24.0,40.0,40.0,40.0,40.0,29,17840.0,,8013.0,249.0,110.0,34.97,38.75,43.24,47.15,10766.0,5186.0,2000.0
2.0,1.0,39.0,36.0,49.0,26.0,98.0,26.0,,,,,,,,,580.0,41.8092909535,270.0,181,29181,,,,,,,,,40.49,12.5660272449,48.79,-5.8273426998,1.42751296616,46.24,51.84,6.00641907382,,,,,,,,,29,26817.0,0.503195067265,13997.0,300.0,146.0,43.45,53.06,40.81,43.18,12243.0,6304.0,2001.0
,,,,,,,,1.0,,30.0,,20.0,,20.0,,389.0,-32.9310344828,158.0,181,29181,2.0,1.0,68.5,95.0,49.0,58.0,98.0,58.0,45.89,13.3366263275,50.86,16.4923917281,1.66294399651,61.05,63.52,32.0285467128,1.0,,62.0,,62.0,,62.0,,29,23749.0,-0.114405041578,10036.0,232.0,99.0,44.77,51.12,55.56,57.57,12890.0,5699.0,2002.0
1.0,1.0,608.0,608.0,420.0,420.0,420.0,420.0,2.0,2.0,25.5,25.5,41.5,41.5,83.0,83.0,495.0,27.2493573265,229.0,181,29181,1.0,1.0,25.0,25.0,56.0,56.0,56.0,56.0,49.56,7.99738505121,53.3,-1.30801173174,1.64119249395,65.07,65.45,6.58476658477,1.0,,48.0,,80.0,,80.0,,29,32208.0,0.356183418249,14987.0,393.0,195.0,47.55,49.15,59.55,59.3,23402.0,11563.0,2003.0
,,,,,,,,1.0,,42.0,,72.0,,72.0,,379.0,-23.4343434343,126.0,181,29181,,,,,,,,,47.24,-4.6811945117,45.12,11.070003814,1.82287256562,68.89,63.99,5.87060089135,4.0,,87.5,,64.0,,256.0,,29,26110.0,-0.18933184302,8063.0,281.0,113.0,44.08,45.58,67.85,63.52,19065.0,7178.0,2004.0
,,,,,,,,,,,,,,,,489.0,29.0237467018,164.0,181,29181,1.0,,37.0,,50.0,,50.0,,51.83,9.71634208298,47.73,5.02279930925,1.91443179626,79.38,74.12,15.2271737553,5.0,,44.8,,106.0,,530.0,,29,38819.0,0.486748372271,12156.0,389.0,148.0,50.09,47.12,79.42,72.63,30894.0,10749.0,2005.0
,,,,,,,,,,,,,,,,484.0,-1.02249488753,159.0,181,29181,,,,,,,,,46.65,-9.99421184642,49.3,4.86154082132,2.00750267953,74.92,75.15,-5.61854371378,2.0,,27.0,,27.5,,55.0,,29,36260.0,-0.0659213271851,11949.0,370.0,134.0,48.59,51.02,76.32,77.93,28240.0,10442.0,2006.0
1.0,1.0,43.0,43.0,92.0,92.0,92.0,92.0,,,,,,,,,383.0,-20.867768595,119.0,181,29181,2.0,,75.5,,43.5,,87.0,,51.74,10.911039657,48.16,8.16593749478,2.17143409354,89.88,88.3,19.9679658302,5.0,3.0,42.6,44.0,97.6,106.67,488.0,320.0,29,34424.0,-0.0506343077772,10508.0,290.0,98.0,52.25,46.2,90.41,84.81,26220.0,8311.0,2007.0
,,,,,,,,16.0,4.0,38.25,20.0,61.5,81.0,984.0,324.0,936.0,144.386422977,196.0,181,29181,,,,,,,,,51.61,-0.251256281407,53.73,-1.95659704123,2.12894787832,87.9,85.2,-2.20293724967,,,,,,,,,29,82276.0,1.39007669068,16700.0,828.0,180.0,52.77,54.33,89.2,87.98,73856.0,15836.0,2008.0
3.0,1.0,47.0,47.0,104.33,109.0,313.0,109.0,,,,,,,,,171.0,-81.7307692308,54.0,181,29181,,,,,,,,,53.86,4.35962022864,67.39,-1.0161177147,2.10731526179,90.8,97.37,3.2992036405,2.0,,40.0,,87.0,,174.0,,29,15526.0,-0.811293694394,5258.0,137.0,49.0,55.18,70.1,92.96,94.47,12736.0,4629.0,2009.0
1.0,1.0,34.0,34.0,45.0,45.0,45.0,45.0,1.0,,20.0,,43.0,,43.0,,193.0,12.865497076,97.0,181,29181,,,,,,,,,61.83,14.7976234683,74.21,-25.0548576778,1.57933042213,78.12,80.87,-13.9647577093,,,,,,,,,29,15078.0,-0.0288548241659,7844.0,183.0,94.0,62.13,74.83,77.1,80.47,14110.0,7564.0,2010.0
