year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,100,90.04,50.52,27,2431,02100,2.22783056215,,,,,
2001,02,100,114.93,68.87,70,8045,02100,2.08599535356,27.6432696579,36.3222486144,159.259259259,2.3093377211,-6.36651687065
2002,02,100,108.36,66.99,96,10403,02100,2.02194357367,-5.71652310102,-2.72978074633,37.1428571429,0.293101305158,-3.07056196398
2003,02,100,112.61,69.4,148,16667,02100,2.02827809798,3.92211148025,3.59755187341,54.1666666667,0.602133999808,0.313288876974
2004,02,100,123.63,62.79,89,11003,02100,2.46118012422,9.7859870349,-9.52449567723,-39.8648648649,-0.339833203336,21.3433269664
2005,02,100,129.14,65.61,59,7619,02100,2.46037189453,4.4568470436,4.4911610129,-33.7078651685,-0.307552485686,-0.0328391119112
2006,02,100,133.56,76.63,70,9349,02100,2.17865065901,3.42264209385,16.7962200884,18.6440677966,0.227063919149,-11.4503517189
2007,02,100,145.07,78.1,59,8559,02100,2.32186299616,8.61784965559,1.91830875636,-15.7142857143,-0.0845010161515,6.57344198601
2008,02,100,162.44,67.24,180,29240,02100,3.01977989292,11.97353002,-13.9052496799,205.084745763,2.41628694941,30.0584874266
2009,02,100,153.43,94.45,44,6751,02100,2.03057173107,-5.5466633834,40.4669839381,-75.5555555556,-0.769117647059,-32.7576246257
2010,02,100,163.13,78.15,53,8646,02100,2.60924504159,6.32210128397,-17.2578083642,20.4545454545,0.280699155681,28.4980481929
2011,02,100,194.98,95.52,52,10139,02100,2.55155988275,19.5243057684,22.226487524,-1.88679245283,0.172681008559,-2.21079882956
2012,02,100,2.95,82.52,64,189,02100,0.0446861366941,-98.4870243102,-13.6097152429,23.0769230769,-0.981359108393,-98.2486738016
2013,02,100,160.46,78.93,41,6579,02100,2.54117572533,5339.3220339,-4.35046049443,-35.9375,33.8095238095,5586.72056553
2014,02,100,154.42,105.47,36,5559,02100,1.8301412724,-3.76417798828,33.6247307741,-12.1951219512,-0.15503875969,-27.9805306591
