year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,29,229,50.18,39.62,767,38486,29229,1.58316506815,,,,,
2001,29,229,58.9,44.75,920,54188,29229,1.64525139665,17.3774412116,12.9480060575,19.9478487614,0.407992516759,3.92165856548
2002,29,229,70.86,47.09,763,54068,29229,1.88097260565,20.3056027165,5.22905027933,-17.0652173913,-0.00221451243818,14.3273672024
2003,29,229,72.7,46.25,925,67246,29229,1.96486486486,2.59666948913,-1.78381822043,21.2319790301,0.24373011763,4.46004683769
2004,29,229,79.01,51.92,882,69686,29229,1.90220531587,8.67950481431,12.2594594595,-4.64864864865,0.036284686078,-3.18900043025
2005,29,229,81.62,50.55,884,72149,29229,2.01829871414,3.30337931907,-2.63867488444,0.226757369615,0.0353442585311,6.10309503949
2006,29,229,85.38,55.86,879,75045,29229,1.91058002148,4.60671404068,10.5044510386,-0.565610859729,0.0401391564679,-5.33710356684
2007,29,229,93.35,57.05,862,80467,29229,2.0453549518,9.33473881471,2.13032581454,-1.93401592719,0.0722499833433,7.05413690078
2008,29,229,89.68,61.16,2200,197292,29229,1.83289731851,-3.93144081414,7.20420683611,155.220417633,1.45183739918,-10.3873233886
2009,29,229,109.01,53.49,380,41422,29229,2.5474387736,21.5544157003,-12.5408763898,-82.7272727273,-0.790047239625,38.9842599407
2010,29,229,96.8,54.76,408,39494,29229,2.20964207451,-11.2008072654,2.37427556553,7.36842105263,-0.0465453140843,-13.2602480027
2011,29,229,84.45,60.71,434,36650,29229,1.73879920936,-12.7582644628,10.8655953251,6.37254901961,-0.0720109383704,-21.3085580956
2012,29,229,2.97,70.27,461,1370,29229,0.052831933969,-96.4831261101,15.7469939055,6.22119815668,-0.962619372442,-96.9615851166
2013,29,229,95.56,60.98,415,39656,29229,1.95883896359,3117.50841751,-13.2204354632,-9.97830802603,27.9459854015,3607.67983762
2014,29,229,100.52,58.87,347,34881,29229,2.13436385256,5.19045625785,-3.46015086914,-16.3855421687,-0.120410530563,8.96065946329
