year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,027,42.51,37.2,775,32948,05027,1.42842741935,,,,,
2001,05,027,52.34,51.66,1061,55529,05027,1.26645373597,23.1239708304,38.8709677419,36.9032258065,0.685352676945,-11.3393009119
2002,05,027,60.97,53.93,936,57065,05027,1.41317448544,16.4883454337,4.39411536973,-11.78133836,0.0276612220641,11.5851645671
2003,05,027,67.57,56.3,938,63379,05027,1.50022202487,10.8249958996,4.39458557389,0.213675213675,0.110645754841,6.1597163209
2004,05,027,68.85,59.3,724,49848,05027,1.451306914,1.89433180406,5.32859680284,-22.8144989339,-0.213493428423,-3.26052477962
2005,05,027,75.65,61.83,690,52200,05027,1.52939511564,9.87654320988,4.26644182125,-4.69613259669,0.0471834376505,5.38054362519
2006,05,027,74.2,67.02,645,47859,05027,1.38391524918,-1.91672174488,8.39398350315,-6.52173913043,-0.0831609195402,-9.51224866437
2007,05,027,83.85,67.34,536,44946,05027,1.55646718147,13.0053908356,0.477469412116,-16.8992248062,-0.0608662947408,12.4683886813
2008,05,027,84.47,66.47,1328,112180,05027,1.58849857078,0.739415623137,-1.29195129195,147.76119403,1.49588394963,2.05795468726
2009,05,027,104.44,77.4,544,56817,05027,1.68669250646,23.6415295371,16.4435083496,-59.0361445783,-0.493519343912,6.1815564384
2010,05,027,99.28,73.75,534,53018,05027,1.68271186441,-4.94063577173,-4.7157622739,-1.83823529412,-0.0668637907668,-0.236002830268
2011,05,027,94.43,67.32,508,47969,05027,1.75337938206,-4.88517324738,-8.7186440678,-4.86891385768,-0.0952318080652,4.19962081114
2012,05,027,2.96,70.41,625,1852,05027,0.052549353785,-96.865402944,4.59001782531,23.031496063,-0.96139173216,-97.0029672801
2013,05,027,98.02,73.52,669,65573,05027,1.66655331882,3211.48648649,4.41698622355,7.04,34.406587473,3071.40592374
2014,05,027,102.46,69.19,441,45187,05027,1.85106229224,4.52968781881,-5.88955386289,-34.0807174888,-0.310890152959,11.071291349
