year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,069,47.12,43.07,3266,153893,05069,1.36754121198,,,,,
2001,05,069,54.25,49.03,3463,187879,05069,1.38308178666,15.1315789474,13.8379382401,6.03184323331,0.220841753686,1.13638803311
2002,05,069,62.35,55.63,3023,188477,05069,1.40099766313,14.930875576,13.461146237,-12.7057464626,0.00318289963221,1.29535914962
2003,05,069,69.55,62.8,3548,246774,05069,1.38435509554,11.5477145148,12.888729103,17.3668541184,0.309305644721,-1.18790830477
2004,05,069,72.3,58.81,3295,238230,05069,1.53672844754,3.9539899353,-6.35350318471,-7.13077790304,-0.0346227722532,11.0068112215
2005,05,069,76.28,63.57,3397,259117,05069,1.49992134655,5.50484094053,8.09386158817,3.09559939302,0.0876757755111,-2.39515973396
2006,05,069,78.94,60.94,3199,252519,05069,1.61921562192,3.4871525957,-4.13717162183,-5.82867235796,-0.0254634007032,7.95336873168
2007,05,069,87.74,63.84,2620,229877,05069,1.71796679198,11.1477071193,4.75877912701,-18.0994060644,-0.089664540094,6.09870413302
2008,05,069,87.61,65.86,6424,562812,05069,1.66280747039,-0.148165033052,3.164160401,145.190839695,1.44831801355,-3.21073270134
2009,05,069,95.83,72.63,1304,124968,05069,1.64928404241,9.38249058327,10.2793805041,-79.701120797,-0.777957826059,-0.813288863914
2010,05,069,94.6,73.67,1307,123642,05069,1.60513098955,-1.28352290514,1.43191518656,0.230061349693,-0.0106107163434,-2.67710422968
2011,05,069,81.67,71.11,1067,87139,05069,1.43562790044,-13.6680761099,-3.47495588435,-18.3626625861,-0.295231393863,-10.5600782874
2012,05,069,2.86,71.1,1357,3885,05069,0.0502812939522,-96.4981021183,-0.01406271973,27.1790065604,-0.955416059399,-96.4976095869
2013,05,069,87.82,74.63,1234,108367,05069,1.47092322122,2970.62937063,4.96483825598,-9.06411201179,26.8936936937,2825.38856025
2014,05,069,83.87,64.84,862,72297,05069,1.61686458976,-4.49783648372,-13.1180490419,-30.1458670989,-0.332850406489,9.92175297995
