year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,099,103.15,66.06,20131,2076579,06099,1.9518240993,,,,,
2001,06,099,129.25,72.42,43545,5628315,06099,2.23090996962,25.3029568589,9.62761126249,116.308181412,1.71037846381,14.2987203825
2002,06,099,144.26,74.48,51679,7455022,06099,2.42111976369,11.6131528046,2.84451808893,18.6795269262,0.324556639065,8.52610803051
2003,06,099,160.35,78.46,75296,12073495,06099,2.55464567933,11.1534728962,5.34371643394,45.6994136883,0.619511652682,5.51504793915
2004,06,099,187.03,82.74,75206,14065827,06099,2.82556804448,16.6386030558,5.45500892174,-0.119528261793,0.16501700626,10.6050857597
2005,06,099,234.07,95.5,87557,20494651,06099,3.0637434555,25.1510452869,15.4218032391,16.4228917905,0.457052685206,8.42929305795
2006,06,099,252.49,110.94,69767,17615761,06099,2.8448936362,7.86944076558,16.167539267,-20.3181927202,-0.140470311009,-7.14321621495
2007,06,099,253.88,109.76,44146,11207775,06099,2.89130830904,0.550516852153,-1.06363800252,-36.7236659166,-0.36376435852,1.63150819586
2008,06,099,202.78,97.13,72432,14687504,06099,2.60964686503,-20.1276193477,-11.5069241983,64.0737552666,0.310474558956,-9.74166065691
2009,06,099,165.96,96.07,12313,2043470,06099,2.15936296451,-18.1576092317,-1.09132091012,-83.0006074663,-0.86087016555,-17.2545912842
2010,06,099,165.53,97.26,10161,1681992,06099,2.12741620399,-0.259098577971,1.23868012907,-17.4774628441,-0.176894204466,-1.47945301651
2011,06,099,158.86,104.57,9543,1515992,06099,1.89896719901,-4.02948106083,7.51593666461,-6.08207853558,-0.0986925026992,-10.7383315289
2012,06,099,2.91,99.56,16992,49385,06099,0.0365357573323,-98.1681984137,-4.79104905805,78.0572147124,-0.967423970575,-98.0760195673
2013,06,099,176.96,99.8,16465,2913634,06099,2.21643286573,5981.09965636,0.241060666935,-3.10145951036,57.9983598259,5966.47576941
2014,06,099,189.89,91.83,11531,2189597,06099,2.58480344114,7.30673598553,-7.98597194389,-29.9665958093,-0.248499639969,16.619974424
