year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,125,64.3,50.67,4331,278489,05125,1.58624432603,,,,,
2001,05,125,79.36,57.33,5838,463312,05125,1.7303331589,23.4214618974,13.1438721137,34.7956592011,0.663663555832,9.08364685747
2002,05,125,94.19,64.95,5345,503419,05125,1.81274056967,18.6869959677,13.2914704343,-8.44467283316,0.0865658562696,4.76251699508
2003,05,125,104.17,69.65,6668,694574,05125,1.86952620244,10.5956046289,7.2363356428,24.7521047708,0.379713518957,3.1325846468
2004,05,125,106.45,65.93,5481,583450,05125,2.01823904141,2.18872996064,-5.34099066762,-17.8014397121,-0.159988712506,7.95457366538
2005,05,125,109.07,69.41,6450,703531,05125,1.96423426019,2.46124941287,5.27832549674,17.6792556103,0.205811980461,-2.67583671243
2006,05,125,114.25,76.9,6459,737949,05125,1.85711963589,4.74924360502,10.7909523123,0.139534883721,0.0489217959123,-5.45325099318
2007,05,125,129.0,78.31,5791,747030,05125,2.05912399438,12.9102844639,1.83355006502,-10.3421582288,0.0123057284446,10.8772937718
2008,05,125,134.32,79.67,14412,1935780,05125,2.10744320321,4.12403100775,1.73668752394,148.868934554,1.59130155415,2.34659053869
2009,05,125,144.16,82.5,3956,570298,05125,2.18424242424,7.32578916021,3.5521526296,-72.5506522342,-0.705391108494,3.64418936235
2010,05,125,148.62,87.57,3968,589730,05125,2.12144570058,3.09378468368,6.14545454545,0.303336703741,0.0340734142501,-2.87498873582
2011,05,125,136.66,82.12,3223,440440,05125,2.08018753044,-8.04736912932,-6.22359255453,-18.7752016129,-0.253149746494,-1.94481386574
2012,05,125,2.91,83.22,4330,12602,05125,0.043709444845,-97.8706278355,1.3395031661,34.3468817872,-0.971387703206,-97.8987738266
2013,05,125,131.92,81.03,4236,558815,05125,2.03504874738,4433.33333333,-2.63157894737,-2.17090069284,43.3433581971,4555.85585586
2014,05,125,137.59,80.78,2788,383603,05125,2.1290851696,4.29805942996,-0.308527705788,-34.1831916903,-0.3135420488,4.62084371886
