year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,04,025,100.96,64.42,10569,1067026,04025,1.95901893822,,,,,
2001,04,025,115.26,68.51,17218,1984549,04025,2.10297766749,14.1640253566,6.34895995033,62.9103983348,0.859888137684,7.34851136288
2002,04,025,127.51,72.3,21067,2686190,04025,2.20452973721,10.6281450633,5.53203911838,22.3545127192,0.353551864933,4.82896567481
2003,04,025,133.14,74.74,29561,3935835,04025,2.22671929355,4.41533997334,3.37482710927,40.3189822946,0.465210949337,1.00654375264
2004,04,025,149.84,82.62,23744,3557837,04025,2.26700556766,12.5431876221,10.5432164838,-19.6779540611,-0.0960401033072,1.80922104663
2005,04,025,176.08,91.34,27861,4905660,04025,2.40967812568,17.5120128137,10.5543451949,17.3391172507,0.37883213874,6.29343659585
2006,04,025,202.87,106.73,25213,5114933,04025,2.37597207908,15.2146751477,16.8491350996,-9.50432504217,0.0426594994353,-1.3987779632
2007,04,025,222.19,108.63,19287,4285471,04025,2.55672926448,9.52334007,1.7801930104,-23.5037480665,-0.162164782999,7.60771504806
2008,04,025,224.31,101.63,41724,9359148,04025,2.75890485093,0.954138350061,-6.44389211083,116.332244517,1.18392517415,7.90758682443
2009,04,025,207.38,94.87,11117,2305417,04025,2.73242331612,-7.5475903883,-6.65157925809,-73.3558623334,-0.753672342824,-0.959856763604
2010,04,025,189.71,100.06,8527,1617638,04025,2.36995302818,-8.52059022085,5.47064403921,-23.2976522443,-0.29833171179,-13.2655246277
2011,04,025,178.43,98.17,7878,1405674,04025,2.27195171641,-5.94591745295,-1.88886667999,-7.61111762636,-0.131033024694,-4.13515840219
2012,04,025,2.92,92.84,12119,35375,04025,0.0393149504524,-98.3635038951,-5.42935723745,53.8334602691,-0.974834136507,-98.2695516736
2013,04,025,180.29,92.91,10973,1978282,04025,2.42560004305,6074.31506849,0.0753985351142,-9.4562257612,54.9231660777,6069.66323279
2014,04,025,190.29,93.36,6797,1293413,04025,2.54779884319,5.54661933552,0.484339683565,-38.0570491206,-0.346193818677,5.03787920376
