year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,111,190.2,104.06,43593,8291432,06111,2.28473957332,,,,,
2001,06,111,213.56,106.87,82721,17665648,06111,2.49789463835,12.2818086225,2.70036517394,89.7575298787,1.13059071099,9.32951254101
2002,06,111,237.59,111.56,111186,26416401,06111,2.66213248476,11.2521071362,4.38850940395,34.4108509327,0.49535420382,6.57505100074
2003,06,111,259.59,113.74,147233,38219781,06111,2.85288816599,9.25964897513,1.95410541413,32.4204486176,0.446820140261,7.16552171325
2004,06,111,320.91,123.02,95003,30487055,06111,3.26075028451,23.621865249,8.15895902937,-35.4743841394,-0.202322614041,14.296463611
2005,06,111,376.13,141.46,91046,34244770,06111,3.32364272586,17.2073166932,14.9894326126,-4.16513162742,0.123256083607,1.92877208816
2006,06,111,396.53,162.11,78268,31035272,06111,3.05756893467,5.42365671443,14.597766153,-14.0346637963,-0.0937222822638,-8.00548714562
2007,06,111,403.83,163.38,58775,23735037,06111,3.0896529563,1.84097041838,0.783418666338,-24.9054530587,-0.235223812442,1.04933109636
2008,06,111,353.68,142.48,121528,42982172,06111,3.10289163391,-12.4185919818,-12.7922634349,106.768183752,0.810916578727,0.428484292656
2009,06,111,330.5,139.3,41428,13691911,06111,2.96572146447,-6.5539470708,-2.2318921954,-65.9107366204,-0.681451393382,-4.4207205933
2010,06,111,338.27,142.87,38130,12898368,06111,2.95959613635,2.35098335855,2.56281407035,-7.9607994593,-0.0579570667674,-0.206537538702
2011,06,111,332.98,146.97,36156,12039222,06111,2.83204055249,-1.56383953646,2.86974172324,-5.17702596381,-0.0666088919156,-4.30989830969
2012,06,111,2.94,141.02,51340,151024,06111,0.0260601333144,-99.1170640879,-4.04844526094,41.9957959951,-0.987455667816,-99.079810729
2013,06,111,342.48,142.79,41537,14225708,06111,2.99810911128,11548.9795918,1.25514111474,-19.094273471,93.1950153618,11404.5808673
2014,06,111,379.17,147.5,24501,9289958,06111,3.21330508475,10.7130343378,3.29855031865,-41.014035679,-0.346959884176,7.17772320739
