year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,049,56.82,43.59,225,12784,05049,1.62938747419,,,,,
2001,05,049,64.99,48.96,292,18976,05049,1.6592626634,14.3787398803,12.319339298,29.7777777778,0.484355444305,1.83352269982
2002,05,049,69.71,48.55,257,17916,05049,1.79479917611,7.2626557932,-0.837418300654,-11.9863013699,-0.0558600337268,8.16847842709
2003,05,049,70.14,48.69,335,23496,05049,1.80067775724,0.616841199254,0.288362512873,30.3501945525,0.311453449431,0.32753420053
2004,05,049,79.07,59.38,294,23247,05049,1.66449141125,12.7316794981,21.955226946,-12.2388059701,-0.0105975485189,-7.56306037782
2005,05,049,76.07,57.71,290,22061,05049,1.6476780454,-3.79410648792,-2.81239474571,-1.36054421769,-0.0510173355702,-1.01012031282
2006,05,049,89.47,62.76,251,22457,05049,1.78198693435,17.615354279,8.75064980073,-13.4482758621,0.0179502289107,8.15140368767
2007,05,049,86.16,56.08,274,23608,05049,1.92047075606,-3.6995640997,-10.643722116,9.16334661355,0.0512535067017,7.77131521225
2008,05,049,101.11,62.64,920,93024,05049,2.01768039591,17.3514391829,11.697574893,235.766423358,2.94035920027,5.06176100539
2009,05,049,111.88,71.48,232,25955,05049,1.95649132625,10.651765404,14.1123882503,-74.7826086957,-0.720985982112,-3.03264430739
2010,05,049,106.96,66.63,216,23103,05049,2.006603632,-4.39756882374,-6.7851147174,-6.89655172414,-0.109882488923,2.56133544168
2011,05,049,108.42,65.45,205,22226,05049,2.07066462949,1.36499626028,-1.77097403572,-5.09259259259,-0.0379604380384,3.1925087979
2012,05,049,2.97,80.96,239,710,05049,0.0458559782609,-97.260653016,23.6974789916,16.5853658537,-0.968055430577,-97.7854463921
2013,05,049,100.24,68.12,227,22755,05049,1.83940105696,3275.08417508,-15.8596837945,-5.02092050209,31.0492957746,3911.25682347
2014,05,049,100.01,59.81,118,11801,05049,2.09016050828,-0.229449321628,-12.1990604815,-48.0176211454,-0.481388705779,13.6326686543
