year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,025,40.4,36.95,1574,63584,01025,1.36671177267,,,,,
2001,01,025,53.24,47.72,1490,79321,01025,1.39459346186,31.7821782178,29.1474966171,-5.33672172808,0.247499370911,2.04005626883
2002,01,025,68.82,53.14,1164,80106,01025,1.61883703425,29.2637114951,11.357921207,-21.8791946309,0.00989649651416,16.0794940261
2003,01,025,72.7,58.46,1355,98510,01025,1.55448169689,5.63789596048,10.0112909296,16.4089347079,0.229745587097,-3.97540555355
2004,01,025,72.95,56.95,1217,88783,01025,1.60118525022,0.343878954608,-2.58296270954,-10.184501845,-0.0987412445437,3.00444536763
2005,01,025,78.22,66.22,1108,86665,01025,1.47651766838,7.22412611378,16.2774363477,-8.95645028759,-0.0238559183627,-7.78595617367
2006,01,025,84.19,62.88,1098,92439,01025,1.67362436387,7.63231909997,-5.04379341589,-0.902527075812,0.0666243581607,13.3494301972
2007,01,025,96.98,66.19,976,94650,01025,1.83147001058,15.1918280081,5.26399491094,-11.1111111111,0.0239184759679,9.43136644732
2008,01,025,91.92,73.57,3784,347816,01025,1.5617778986,-5.21757063312,11.1497205016,287.704918033,2.67475964078,-14.7254451571
2009,01,025,90.71,73.11,860,78008,01025,1.5509164273,-1.31636205396,-0.625254859318,-77.2727272727,-0.775720495894,-0.695455564353
2010,01,025,86.85,72.35,734,63747,01025,1.50051831375,-4.25531914894,-1.03952947613,-14.6511627907,-0.18281458312,-3.24956990986
2011,01,025,100.14,77.85,725,72601,01025,1.60789980732,15.3022452504,7.60193503801,-1.22615803815,0.138892810642,7.15629343441
2012,01,025,2.97,73.64,712,2112,01025,0.0504141770777,-97.0341521869,-5.40783558125,-1.79310344828,-0.970909491605,-96.8645946191
2013,01,025,96.69,78.69,658,63619,01025,1.53593213877,3155.55555556,6.8576860402,-7.58426966292,29.1226325758,2946.62741277
2014,01,025,89.19,81.14,487,43435,01025,1.37401404979,-7.75674837108,3.11348328886,-25.9878419453,-0.317263710527,-10.5420080025
