year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,063,121.65,94.13,1114,135519,06063,1.61545203442,,,,,
2001,06,063,127.86,95.18,1807,231035,06063,1.67918680395,5.10480887793,1.11547859343,62.2082585278,0.704816298822,3.94532107249
2002,06,063,151.93,103.23,2245,341074,06063,1.83970260583,18.8252776474,8.45765917209,24.2390702822,0.476287142641,9.55913907277
2003,06,063,162.68,103.72,3464,563530,06063,1.96056691091,7.07562693346,0.474668216604,54.29844098,0.65222209843,6.56977408736
2004,06,063,182.57,103.56,2693,491653,06063,2.20367419853,12.2264568478,-0.154261473197,-22.2575057737,-0.127547779178,12.3998465069
2005,06,063,207.89,111.53,2792,580423,06063,2.32997848113,13.8686531194,7.69602162997,3.6761975492,0.180554171336,5.73153157931
2006,06,063,231.74,125.37,2226,515859,06063,2.31056074021,11.4724132955,12.409217251,-20.2722063037,-0.111236115729,-0.833387135309
2007,06,063,256.49,142.27,1770,453983,06063,2.25354958881,10.680072495,13.4800989072,-20.4851752022,-0.119947505035,-2.46741625991
2008,06,063,253.17,137.63,4332,1096712,06063,2.29937150331,-1.2943974424,-3.26140437197,144.745762712,1.41575565605,2.03332177483
2009,06,063,247.51,144.89,1342,332165,06063,2.13532679964,-2.23565193348,5.27501271525,-69.0212373038,-0.697126501762,-7.13432794261
2010,06,063,238.15,148.52,1002,238629,06063,2.0043596822,-3.78166538726,2.50534888536,-25.3353204173,-0.281594990441,-6.13335239671
2011,06,063,208.82,140.45,867,181045,06063,1.85849056604,-12.3157673735,-5.4336116348,-13.4730538922,-0.241311827146,-7.27759181426
2012,06,063,2.91,144.31,1385,4030,06063,0.0252061534197,-98.6064553204,2.74830900676,59.7462514418,-0.977740340799,-98.643729816
2013,06,063,203.76,126.56,1304,265708,06063,2.01248419722,6902.06185567,-12.2999099162,-5.84837545126,64.9325062035,7884.09881789
2014,06,063,215.24,149.21,666,143349,06063,1.80316332685,5.63407930899,17.8966498104,-48.9263803681,-0.460501753805,-10.4011187096
