year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,185,120.31,96.82,51,6136,02185,1.5532689527,,,,,
2001,02,185,125.52,83.9,71,8912,02185,1.87008343266,4.33047959438,-13.3443503408,39.2156862745,0.452411994785,20.396627346
2002,02,185,112.65,107.51,103,11603,02185,1.30976188262,-10.2533460803,28.1406436234,45.0704225352,0.301952423698,-29.9623824401
2003,02,185,110.32,101.34,177,19527,02185,1.3607657391,-2.0683533067,-5.73900102316,71.8446601942,0.682926829268,3.89413199128
2004,02,185,95.51,89.59,96,9169,02185,1.3325985043,-13.4245830312,-11.5946319321,-45.7627118644,-0.530445024837,-2.06995473133
2005,02,185,120.74,80.02,125,15093,02185,1.88609097726,26.4160820856,-10.6819957585,30.2083333333,0.64609008616,41.5348262191
2006,02,185,117.04,83.39,98,11470,02185,1.75440700324,-3.06443597813,4.21144713822,-21.6,-0.240045053999,-6.98184634813
2007,02,185,120.86,93.93,87,10515,02185,1.60837857979,3.26384142174,12.6394052045,-11.2244897959,-0.0832606800349,-8.32352032196
2008,02,185,115.18,90.04,272,31328,02185,1.59901155042,-4.69965249048,-4.14138188012,212.643678161,1.97936281503,-0.582389587197
2009,02,185,101.11,91.97,37,3741,02185,1.37422529086,-12.2156624414,2.14349178143,-86.3970588235,-0.880586057201,-14.0578258804
2010,02,185,116.55,100.41,22,2564,02185,1.45092620257,15.270497478,9.17690551267,-40.5405405405,-0.314621758888,5.58139281995
2011,02,185,135.41,121.94,34,4604,02185,1.38808020338,16.1818961819,21.4420874415,54.5454545455,0.795631825273,-4.33144008837
2012,02,185,2.95,103.03,37,109,02185,0.0357905464428,-97.8214312089,-15.5076267017,8.82352941176,-0.976324934839,-97.4215793615
2013,02,185,135.12,104.18,51,6891,02185,1.62123248224,4480.33898305,1.11617975347,37.8378378378,62.2201834862,4429.77851242
2014,02,185,157.38,124.81,26,4092,02185,1.57619581764,16.4742451155,19.80226531,-49.0196078431,-0.406181976491,-2.77792760093
