year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,09,001,233.04,135.03,38331,8932765,09001,2.15729837814,,,,,
2001,09,001,264.08,153.88,66286,17505087,09001,2.14517806083,13.3196017851,13.9598607717,72.9305262059,0.9596493359,-0.561828508954
2002,09,001,287.24,162.68,92296,26510932,09001,2.20709368085,8.77006967586,5.71874187679,39.2390550041,0.514470165158,2.88626949668
2003,09,001,286.47,149.78,123967,35512693,09001,2.39075644278,-0.268068514135,-7.92967789525,34.3145965156,0.339549020759,8.32147559167
2004,09,001,314.86,145.69,81338,25610437,09001,2.70145514448,9.91028729012,-2.73067165176,-34.3873772859,-0.278837090727,12.9958324546
2005,09,001,336.27,151.76,83574,28103559,09001,2.76975158144,6.79984755129,4.16638067129,2.74902259706,0.0973478898466,2.52813514594
2006,09,001,343.37,163.64,72317,24831772,09001,2.62290699096,2.11139857852,7.82814971007,-13.4695000838,-0.116418956048,-5.30172422222
2007,09,001,388.95,184.92,60482,23524224,09001,2.62917748215,13.2743105105,13.0041554632,-16.3654465755,-0.0526562502265,0.239066471679
2008,09,001,418.6,200.68,139488,58389972,09001,2.60738489137,7.62308780049,8.52260436946,130.627294071,1.48212106805,-0.828874845195
2009,09,001,406.0,213.55,47696,19364370,09001,2.37649262468,-3.01003344482,6.41319513654,-65.8063776095,-0.668361375477,-8.8553196521
2010,09,001,428.25,219.56,44111,18890544,09001,2.4381148661,5.4802955665,2.81432919691,-7.51635357263,-0.0244689602605,2.59299106498
2011,09,001,439.08,230.18,39136,17183850,09001,2.38443826571,2.5288966725,4.83694662051,-11.2783659405,-0.0903464717586,-2.20156158913
2012,09,001,2.9,217.16,48765,141416,09001,0.0166927610978,-99.3395281042,-5.65644278391,24.6039452167,-0.991770412335,-99.299928988
2013,09,001,432.62,215.67,41311,17871791,09001,2.5074187416,14817.9310345,-0.686130042365,-15.2855531631,125.377432539,14920.994591
2014,09,001,472.57,221.43,21979,10386524,09001,2.66771665989,9.23443206509,2.67074697454,-46.796252814,-0.418831386289,6.39294568703
