year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,079,110.3,81.83,30,3309,08079,1.68489551509,,,,,
2001,08,079,134.23,87.98,53,7114,08079,1.90710957036,21.6953762466,7.51558108273,76.6666666667,1.14989422786,13.1885955701
2002,08,079,164.25,112.79,61,10019,08079,1.82030765139,22.3645980779,28.1995908161,15.0943396226,0.408349732921,-4.5514909221
2003,08,079,166.0,132.29,121,20086,08079,1.56852369794,1.06544901065,17.2887667346,98.3606557377,1.0047908973,-13.8319450154
2004,08,079,174.31,103.41,75,13073,08079,2.10702543274,5.00602409639,-21.8308262151,-38.0165289256,-0.349148660759,34.3317563844
2005,08,079,184.92,123.11,72,13314,08079,1.87758914792,6.08685674947,19.0503819747,-4.0,0.0184349422474,-10.8891084683
2006,08,079,195.46,114.41,94,18373,08079,2.13552137051,5.69976205927,-7.06685078385,30.5555555556,0.379975965149,13.7374154979
2007,08,079,207.41,108.77,61,12652,08079,2.38358462811,6.11378287118,-4.92963901757,-35.1063829787,-0.311380830567,11.6160512852
2008,08,079,283.57,132.14,112,31760,08079,2.68247691842,36.7195410057,21.4857037786,83.606557377,1.51027505533,12.5396131012
2009,08,079,239.51,117.9,61,14610,08079,2.53933418151,-15.5376097613,-10.7764492205,-45.5357142857,-0.539987405542,-5.3362150454
2010,08,079,228.11,143.16,45,10265,08079,1.99174001118,-4.75971775709,21.4249363868,-26.2295081967,-0.297399041752,-21.5644783708
2011,08,079,212.11,115.65,55,11666,08079,2.29258538694,-7.01415983517,-19.2162615256,22.2222222222,0.136483195324,15.1046509122
2012,08,079,2.83,144.13,40,113,08079,0.0245438146118,-98.6657866201,24.626026805,-27.2727272727,-0.990313732213,-98.9294263694
2013,08,079,201.14,116.88,59,11867,08079,2.15113791923,7007.4204947,-18.9065427045,47.5,104.017699115,8664.48079997
2014,08,079,250.89,250.44,27,6774,08079,1.25224604696,24.7340161082,114.271047228,-54.2372881356,-0.429173337828,-41.786808007
