year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,130,122.01,63.86,256,31235,02130,2.38823207015,,,,,
2001,02,130,134.28,93.71,472,63380,02130,1.79116423007,10.0565527416,46.7428750391,84.375,1.02913398431,-25.0004112893
2002,02,130,137.11,78.9,423,57997,02130,2.17221166033,2.10753649091,-15.8040764059,-10.3813559322,-0.084932155254,21.2737293354
2003,02,130,141.18,79.54,639,90212,02130,2.21869499623,2.96841951718,0.811153358682,51.0638297872,0.55545976516,2.13990822109
2004,02,130,150.41,76.91,455,68435,02130,2.44457807827,6.53775322284,-3.30651244657,-28.7949921753,-0.241398040172,10.1808983402
2005,02,130,155.46,81.52,532,82703,02130,2.38377085378,3.35748952862,5.99401898323,16.9230769231,0.208489807847,-2.48743229089
2006,02,130,146.36,85.45,613,89717,02130,2.14101813926,-5.85359578027,4.82090284593,15.2255639098,0.0848094990508,-10.1835591341
2007,02,130,188.22,85.87,481,90534,02130,2.73989751951,28.6007105767,0.491515506144,-21.5334420881,0.00910641238561,27.9717097796
2008,02,130,189.41,85.64,1420,268956,02130,2.76462517515,0.632238869408,-0.26784674508,195.218295218,1.97077341109,0.902502939235
2009,02,130,204.62,91.46,386,78985,02130,2.7965777389,8.03019903912,6.79588977113,-72.8169014085,-0.706327429022,1.15576476832
2010,02,130,193.92,134.64,298,57788,02130,1.80035650624,-5.22920535627,47.2118959108,-22.7979274611,-0.268367411534,-35.622869295
2011,02,130,186.37,92.36,221,41187,02130,2.52233109571,-3.89335808581,-31.4022578728,-25.8389261745,-0.287274174569,40.1017569005
2012,02,130,2.93,101.1,297,871,02130,0.0362265084075,-98.4278585609,9.46297098311,34.3891402715,-0.978852550562,-98.5637687111
2013,02,130,193.1,92.98,268,51750,02130,2.5959883846,6490.44368601,-8.03165182987,-9.76430976431,58.4144661309,7065.99114493
2014,02,130,189.61,92.32,142,26924,02130,2.56729311092,-1.80735370274,-0.709830070983,-47.0149253731,-0.479729468599,-1.10536987956
