year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,101,41.62,36.2,304,12653,05101,1.43715469613,,,,,
2001,05,101,50.0,42.85,374,18699,05101,1.4585764294,20.1345506968,18.3701657459,23.0263157895,0.477831344345,1.49056558281
2002,05,101,56.74,45.08,423,23999,05101,1.57331410825,13.48,5.20420070012,13.1016042781,0.283437616985,7.86641526176
2003,05,101,61.56,48.31,480,29547,05101,1.59283792176,8.49488896722,7.16503992902,13.475177305,0.231176299012,1.24093551319
2004,05,101,59.57,44.76,374,22281,05101,1.66359472744,-3.2326185835,-7.34837507762,-22.0833333333,-0.245913290689,4.4421849024
2005,05,101,58.09,50.33,391,22713,05101,1.44272799523,-2.48447204969,12.4441465594,4.54545454545,0.0193887168439,-13.2764746462
2006,05,101,71.35,55.82,434,30967,05101,1.59776961662,22.8266483044,10.9080071528,10.9974424552,0.363404217849,10.7464208018
2007,05,101,74.4,59.4,436,32440,05101,1.56565656566,4.27470217239,6.41347187388,0.460829493088,0.0475667646204,-2.00986741982
2008,05,101,80.56,58.59,1296,104400,05101,1.71872333163,8.27956989247,-1.36363636364,197.247706422,2.21824907522,9.77652247163
2009,05,101,81.74,62.94,270,22069,05101,1.62337146489,1.46474677259,7.42447516641,-79.1666666667,-0.788611111111,-5.54783105488
2010,05,101,95.23,59.68,181,17236,05101,1.99459617962,16.5035478346,-5.17953606609,-32.962962963,-0.21899497032,22.8675150923
2011,05,101,95.23,67.4,159,15141,05101,1.76613501484,0.0,12.9356568365,-12.1546961326,-0.121547922952,-11.4540059347
2012,05,101,2.96,69.03,191,565,05101,0.0535998841084,-96.8917357975,2.41839762611,20.1257861635,-0.962684102767,-96.9651309975
2013,05,101,93.21,68.89,174,16219,05101,1.69128320511,3048.98648649,-0.202810372302,-8.90052356021,27.7061946903,3055.38593645
2014,05,101,84.9,119.66,112,9509,05101,0.886887848905,-8.91535243,73.6971984323,-35.632183908,-0.41371231272,-47.5612454363
