year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,089,92.52,65.93,6473,598892,06089,1.75413317155,,,,,
2001,06,089,108.13,69.43,11615,1255884,06089,1.94674492294,16.8720276697,5.30866070074,79.4376641434,1.09701248305,10.9804520274
2002,06,089,122.72,73.14,16032,1967464,06089,2.09734755264,13.4930176639,5.34351145038,38.0284115368,0.566596915002,7.73612546358
2003,06,089,137.73,76.17,25164,3465764,06089,2.26024025207,12.231095176,4.14273995078,56.9610778443,0.761538711763,7.76660497799
2004,06,089,156.33,79.67,19492,3047190,06089,2.45277394251,13.5046830756,4.59498490219,-22.5401367032,-0.120773947678,8.51828429606
2005,06,089,184.02,87.58,20958,3856749,06089,2.62645581183,17.712531184,9.92845487637,7.52103427047,0.265673948786,7.0810385868
2006,06,089,202.46,95.67,16838,3408972,06089,2.64529110484,10.0206499294,9.23726878283,-19.6583643477,-0.116102188657,0.717137251102
2007,06,089,213.88,97.17,12700,2716287,06089,2.75136358959,5.64062036946,1.56788962057,-24.5753652453,-0.203194687431,4.00986056134
2008,06,089,209.08,100.47,24456,5113336,06089,2.60127401214,-2.24424911165,3.39610991047,92.5669291339,0.882472654767,-5.45509790165
2009,06,089,199.01,91.75,6518,1297146,06089,2.71130790191,-4.81633824373,-8.6792077237,-73.3480536474,-0.746320992792,4.22999996351
2010,06,089,188.37,95.4,5324,1002877,06089,2.46816037736,-5.34646500176,3.97820163488,-18.3185026082,-0.226858811576,-8.96790528209
2011,06,089,177.31,98.33,4697,832837,06089,2.25401708532,-5.87142326273,3.071278826,-11.7768595041,-0.169552198325,-8.6762308478
2012,06,089,2.92,93.88,7727,22597,06089,0.0388794205369,-98.3531667701,-4.52557713821,64.5092612306,-0.972867439847,-98.2751053313
2013,06,089,179.91,94.42,7209,1296947,06089,2.38177822495,6061.30136986,0.575202386025,-6.70376601527,56.3946541576,6026.06410297
2014,06,089,189.72,94.28,3882,736476,06089,2.51537971998,5.45272636318,-0.148273670832,-46.150645027,-0.432146417702,5.6093171745
