year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,075,41.88,44.87,546,22865,05075,1.16670381101,,,,,
2001,05,075,46.37,46.12,656,30420,05075,1.25677580225,10.7211079274,2.78582571874,20.1465201465,0.330417668926,7.72021059633
2002,05,075,52.53,46.44,580,30468,05075,1.41392118863,13.2844511538,0.693842150911,-11.5853658537,0.00157790927022,12.5038520071
2003,05,075,59.79,49.0,656,39219,05075,1.52525510204,13.8206739006,5.51248923342,13.1034482759,0.287219377708,7.87412440704
2004,05,075,56.43,52.1,629,35497,05075,1.35388675624,-5.61966884094,6.32653061224,-4.11585365854,-0.0949029806981,-11.235389121
2005,05,075,55.59,50.08,611,33967,05075,1.38752995208,-1.48856990962,-3.87715930902,-2.86168521463,-0.0431022339916,2.48493425936
2006,05,075,60.34,52.23,483,29142,05075,1.44409343289,8.54470228458,4.29313099042,-20.9492635025,-0.142049636412,4.07655926502
2007,05,075,62.94,54.91,423,26624,05075,1.43279912584,4.30891614186,5.13115067969,-12.4223602484,-0.0864045020932,-0.782103622482
2008,05,075,53.8,60.57,1288,69300,05075,1.11028561994,-14.521766762,10.3077763613,204.491725768,1.60291466346,-22.5093315652
2009,05,075,63.94,54.98,298,19053,05075,1.45371044016,18.8475836431,-9.22899124979,-76.8633540373,-0.725064935065,30.931213919
2010,05,075,59.01,53.96,280,16524,05075,1.36698480356,-7.71035345637,-1.85522008003,-6.04026845638,-0.132735002362,-5.96581232452
2011,05,075,58.11,61.52,300,17432,05075,1.18071358908,-1.52516522623,14.0103780578,7.14285714286,0.0549503752118,-13.6264290573
2012,05,075,2.97,57.49,272,808,05075,0.0645764480779,-94.8890036138,-6.55071521456,-9.33333333333,-0.953648462598,-94.5307271234
2013,05,075,77.79,59.27,301,23416,05075,1.64058545639,2519.19191919,3.09619064185,10.6617647059,27.9801980198,2440.53219899
2014,05,075,64.69,58.51,233,15072,05075,1.38202871304,-16.840210824,-1.282267589,-22.5913621262,-0.356337546976,-15.7600289786
