year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,071,110.17,75.77,71345,7860405,06071,1.81750692886,,,,,
2001,06,071,128.35,78.43,130085,16696693,06071,2.04561392324,16.5017699918,3.51062425762,82.3323288247,1.12415174536,12.5505433161
2002,06,071,142.33,79.7,193514,27543184,06071,2.23227728984,10.8920919361,1.61927833737,48.7596571472,0.649619119187,9.1250535828
2003,06,071,157.9,82.36,302449,47757148,06071,2.39649101506,10.9393662615,3.33751568381,56.2930847381,0.733900771966,7.35633184849
2004,06,071,186.25,83.06,318563,59330939,06071,2.80294365519,17.9544015199,0.849927149102,5.32784039623,0.242346779167,16.9603239728
2005,06,071,223.76,94.63,350689,78469650,06071,2.9557222868,20.1395973154,13.9296893812,10.0846614327,0.322575562136,5.45064940315
2006,06,071,250.29,110.71,320746,80278006,06071,2.82596423087,11.8564533429,16.9924970939,-8.53833453573,0.0230452920333,-4.39006250713
2007,06,071,271.46,115.77,206019,55925139,06071,2.93102703637,8.45818850134,4.57049950321,-35.7688014815,-0.303356650388,3.71776841136
2008,06,071,242.17,102.73,306392,74197976,06071,2.9466806191,-10.7898032859,-11.2637125335,48.720263665,0.326737444497,0.534064767714
2009,06,071,207.58,104.2,54417,11296069,06071,2.49016314779,-14.2833546682,1.43093546189,-82.2394187838,-0.847757720507,-15.4926010083
2010,06,071,215.14,109.08,46626,10031052,06071,2.46539237257,3.64196936121,4.68330134357,-14.3172170461,-0.111987364808,-0.994745072991
2011,06,071,205.43,110.1,47719,9802768,06071,2.33231153497,-4.5133401506,0.935093509351,2.34418564749,-0.0227577326885,-5.39795770779
2012,06,071,2.91,106.22,72736,211870,06071,0.0342449632838,-98.5834590858,-3.52406902816,52.4256585427,-0.978386716895,-98.5317157348
2013,06,071,209.25,104.57,71140,14886350,06071,2.50131490867,7090.72164948,-1.55337977782,-2.1942366916,69.2617170907,7204.18335668
2014,06,071,231.85,102.53,49202,11407605,06071,2.8266117234,10.8004778973,-1.95084632304,-30.83778465,-0.233686901087,13.005032417
