asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,1.0,39.0,39.0,105.0,105.0,105.0,105.0,13.0,6.0,52.92,69.67,71.31,104.5,927.0,627.0,483.0,,280.0,043,51043,5.0,1.0,129.4,105.0,120.2,50.0,601.0,50.0,82.59,,87.84,,1.9604370989223876,129.53,138.02,,,,,,,,,,51,62561.0,,38646.0,324.0,218.0,87.21,91.37,143.34,145.85,46441.0,31795.0,2000.0
5.0,2.0,86.2,97.0,168.4,188.5,842.0,377.0,16.0,11.0,70.56,73.82,106.31,106.09,1701.0,1167.0,710.0,46.997929606625256,471.0,043,51043,11.0,7.0,74.27,75.43,179.64,193.43,1976.0,1354.0,92.7,12.241191427533593,95.88,13.676683213919794,2.228559870550162,165.27,167.39,27.592063614606666,2.0,1.0,65.0,65.0,82.0,82.0,164.0,82.0,51,117344.0,0.8756733428174102,78841.0,492.0,370.0,94.9,94.74,171.54,168.64,84396.0,62398.0,2001.0
7.0,4.0,144.86,145.75,225.86,256.5,1581.0,1026.0,18.0,9.0,73.56,65.11,96.83,123.11,1743.0,1108.0,1176.0,65.63380281690141,730.0,043,51043,10.0,7.0,115.6,120.86,229.3,211.71,2293.0,1482.0,94.54,1.9848975188781148,97.44,9.403452081393194,2.4381214300825045,184.4,188.62,11.574998487323773,1.0,,68.0,,220.0,,220.0,,51,216856.0,0.8480365421325333,137690.0,791.0,573.0,95.87,95.86,191.12,188.94,151173.0,108263.0,2002.0
10.0,8.0,123.6,112.88,169.1,173.88,1691.0,1391.0,53.0,25.0,72.92,75.6,138.36,132.92,7333.0,3323.0,1796.0,52.721088435374156,1091.0,043,51043,14.0,7.0,78.29,87.86,159.29,214.57,2230.0,1502.0,97.75,3.395388195472804,104.01,-2.607294272986005,2.374552429667519,185.69,185.97,0.6995661605206038,7.0,2.0,60.43,54.5,115.43,62.5,808.0,125.0,51,333501.0,0.5378915040395469,202891.0,1329.0,881.0,95.2,96.68,189.66,187.32,252057.0,165028.0,2003.0
12.0,7.0,112.67,103.86,303.58,259.71,3643.0,1818.0,49.0,13.0,53.63,58.15,122.78,140.54,6016.0,1827.0,1459.0,-18.76391982182628,808.0,043,51043,5.0,3.0,210.8,305.33,288.6,350.0,1443.0,1050.0,94.8,-3.0179028132992336,97.17,17.72149626447419,2.7953586497890295,212.0,213.65,14.168775916850663,10.0,3.0,81.1,46.0,240.2,133.67,2402.0,401.0,51,309313.0,-0.07252751865811502,172633.0,1094.0,682.0,98.94,98.86,219.01,217.87,239597.0,148587.0,2004.0
14.0,10.0,134.5,140.7,345.21,341.5,4833.0,3415.0,63.0,28.0,62.73,67.64,179.21,171.75,11290.0,4809.0,1554.0,6.511309115832753,856.0,043,51043,7.0,2.0,87.57,109.5,212.43,254.0,1487.0,508.0,96.5,1.793248945147674,99.46,13.835995698504245,3.182124352331606,245.66,246.21,15.87735849056604,6.0,2.0,78.5,85.5,204.0,220.5,1224.0,441.0,51,381752.0,0.23419319588895382,210756.0,1162.0,702.0,97.91,99.28,253.58,253.84,294656.0,178199.0,2005.0
14.0,7.0,115.5,94.43,225.29,196.14,3154.0,1373.0,51.0,19.0,88.37,108.68,197.35,233.63,10065.0,4439.0,1429.0,-8.043758043758043,713.0,043,51043,1.0,,120.0,,500.0,,500.0,,110.86,14.88082901554404,113.72,-7.018109319147891,2.958799386613747,262.41,252.5,6.818366848489799,5.0,2.0,90.0,100.0,361.4,370.0,1807.0,740.0,51,374986.0,-0.017723548272176703,180030.0,1050.0,599.0,111.19,112.03,269.85,253.5,283342.0,151844.0,2006.0
,,,,,,,,62.0,26.0,63.6,63.12,176.29,188.15,10930.0,4892.0,1234.0,-13.645906228131565,557.0,043,51043,6.0,3.0,142.5,165.67,322.83,265.67,1937.0,797.0,112.92,1.8581995309399302,110.15,4.064520584646436,3.0790603967410552,278.15,258.03,5.9982470180252045,4.0,1.0,69.75,55.0,223.25,165.0,893.0,165.0,51,343240.0,-0.08465916060866274,143721.0,925.0,449.0,115.13,108.65,280.91,259.12,259843.0,116345.0,2007.0
36.0,12.0,80.56,65.33,307.33,206.67,11064.0,2480.0,72.0,28.0,53.78,63.71,170.22,168.71,12256.0,4724.0,2752.0,123.01458670988654,1316.0,043,51043,4.0,4.0,68.0,68.0,126.0,126.0,504.0,504.0,116.66,3.3120793482111166,111.1,-5.147695402064878,2.9205597462712154,272.57,256.03,-2.0061118101743602,,,,,,,,,51,750112.0,1.1853863186108846,336936.0,2232.0,1128.0,110.68,104.52,267.97,243.76,598120.0,274964.0,2008.0
8.0,4.0,72.38,68.25,268.5,288.5,2148.0,1154.0,12.0,3.0,64.42,100.67,136.08,251.67,1633.0,755.0,834.0,-69.69476744186048,447.0,043,51043,3.0,2.0,158.33,231.0,281.0,358.5,843.0,717.0,120.68,3.445911194925433,117.61,-10.878225988455037,2.6028546569439834,251.29,254.3,-7.807168800675058,3.0,2.0,57.67,62.0,154.67,139.5,464.0,279.0,51,209574.0,-0.7206097222814727,113674.0,637.0,380.0,112.43,118.87,262.68,252.33,167327.0,95884.0,2009.0
