year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,240,58.24,55.89,37,2155,02240,1.30255859724,,,,,
2001,02,240,65.21,52.76,33,2152,02240,1.54496777862,11.9677197802,-5.60028627661,-10.8108108108,-0.00139211136891,18.6102323449
2002,02,240,73.26,55.32,81,5934,02240,1.65536876356,12.344732403,4.85216072782,145.454545455,1.75743494424,7.1458438464
2003,02,240,84.85,68.46,140,11879,02240,1.54926234297,15.8203658204,23.7527114967,72.8395061728,1.0018537243,-6.40983585769
2004,02,240,96.26,71.67,172,16557,02240,1.67887540114,13.4472598704,4.6888694128,22.8571428571,0.393804192272,8.36611428387
2005,02,240,127.31,79.6,159,20242,02240,1.99921482412,32.2563889466,11.0646016464,-7.55813953488,0.222564474241,19.0805954247
2006,02,240,132.77,85.58,192,25492,02240,1.93926735219,4.28874401068,7.51256281407,20.7547169811,0.25936172315,-2.99855079165
2007,02,240,143.55,70.8,174,24977,02240,2.5344279661,8.11930405965,-17.2703902781,-9.375,-0.0202024164444,30.6899723365
2008,02,240,156.49,77.74,468,73236,02240,2.51624003087,9.01428073842,9.80225988701,168.965517241,1.93213756656,-0.717634727553
2009,02,240,162.13,86.81,69,11187,02240,2.33455247091,3.60406415745,11.6670954464,-85.2564102564,-0.847247255448,-7.22059730906
2010,02,240,170.92,91.47,60,10255,02240,2.3357384935,5.4215752791,5.36804515609,-13.0434782609,-0.0833109859659,0.0508029952816
2011,02,240,158.45,110.68,47,7447,02240,1.78950578244,-7.29581090569,21.001421231,-21.6666666667,-0.273817649927,-23.3858675781
2012,02,240,2.99,98.19,80,239,02240,0.0380639576332,-98.112969391,-11.2847849657,70.2127659574,-0.967906539546,-97.8729346389
2013,02,240,157.69,86.2,83,13088,02240,2.28668793503,5173.91304348,-12.2110194521,3.75,53.7615062762,5907.48865127
2014,02,240,149.48,88.53,40,5979,02240,2.11058398283,-5.20641765489,2.7030162413,-51.8072289157,-0.543169315403,-7.70126738791
