asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,1.0,44.0,44.0,72.0,72.0,72.0,72.0,85.0,22.0,37.45,41.68,54.91,53.64,4667.0,1180.0,951.0,,390.0,257,13257,5.0,4.0,26.8,27.5,59.0,64.5,295.0,258.0,46.76,,56.12,,1.69054747648,63.24,71.21,,4.0,,30.5,,42.0,,168.0,,13,60145.0,,27770.0,598.0,310.0,50.75,59.07,66.37,73.79,39691.0,22876.0,2000.0
2.0,2.0,39.0,39.0,103.0,103.0,206.0,206.0,51.0,24.0,47.78,34.79,60.43,62.79,3082.0,1507.0,1087.0,14.3007360673,522.0,257,13257,6.0,3.0,85.83,83.0,101.0,119.33,606.0,358.0,53.29,13.9649272883,59.26,12.5550183148,1.90279602177,81.12,90.03,28.2732447818,2.0,1.0,33.0,21.0,47.5,62.0,95.0,62.0,13,88177.0,0.466073655333,46997.0,630.0,410.0,56.91,60.75,85.9,91.09,54116.0,37345.0,2001.0
,,,,,,,,42.0,10.0,40.14,47.6,74.79,78.1,3141.0,781.0,907.0,-16.5593376265,437.0,257,13257,4.0,1.0,28.25,41.0,74.25,110.0,297.0,110.0,58.4,9.58904109589,69.0,-5.97155448718,1.78916952055,83.59,90.36,3.04487179487,3.0,1.0,82.67,205.0,76.0,104.0,228.0,104.0,13,75815.0,-0.140195289021,39489.0,506.0,343.0,64.72,70.24,87.87,90.53,44464.0,31053.0,2002.0
4.0,2.0,39.25,42.5,93.0,115.5,372.0,231.0,41.0,13.0,35.37,39.46,69.24,59.69,2839.0,776.0,1047.0,15.4355016538,580.0,257,13257,13.0,9.0,90.92,79.78,110.31,89.89,1434.0,809.0,65.53,12.2089041096,68.31,9.79213778924,1.96436746528,102.98,102.65,23.1965546118,5.0,1.0,39.8,46.0,81.4,133.0,407.0,133.0,13,107820.0,0.422146013322,59535.0,781.0,497.0,68.67,68.71,106.87,105.2,83467.0,52283.0,2003.0
3.0,2.0,106.0,42.0,146.33,102.5,439.0,205.0,112.0,35.0,51.03,62.66,82.03,91.91,9187.0,3217.0,1313.0,25.405921681,663.0,257,13257,3.0,3.0,53.67,53.67,53.33,53.33,160.0,160.0,65.0,-0.808789867236,66.01,-7.89753947742,1.80923076923,94.08,91.24,-8.6424548456,6.0,1.0,41.33,34.0,72.83,100.0,437.0,100.0,13,123529.0,0.145696531256,60495.0,990.0,563.0,67.29,66.98,94.26,91.42,93319.0,51467.0,2004.0
2.0,1.0,56.5,95.0,50.5,56.0,101.0,56.0,98.0,40.0,59.91,41.1,91.1,72.23,8928.0,2889.0,1276.0,-2.8179741051,608.0,257,13257,1.0,,100.0,,150.0,,150.0,,73.7,13.3846153846,77.9,-3.68628794802,1.74253731343,102.74,101.47,9.20493197279,4.0,2.0,34.5,47.0,84.25,117.5,337.0,235.0,13,131101.0,0.0612973471816,61695.0,975.0,524.0,75.2,80.34,102.58,102.07,100018.0,53486.0,2005.0
6.0,4.0,353.83,488.25,109.5,93.75,657.0,375.0,105.0,46.0,39.86,39.93,76.62,72.17,8045.0,3320.0,1232.0,-3.44827586207,583.0,257,13257,1.0,,60.0,,128.0,,128.0,,77.64,5.3459972863,84.64,9.6343746518,1.91041988666,118.66,116.29,15.4954253455,5.0,2.0,53.6,84.0,67.4,72.5,337.0,145.0,13,146195.0,0.115132607684,67796.0,905.0,493.0,81.75,85.9,121.69,120.57,110130.0,59439.0,2006.0
,,,,,,,,96.0,29.0,65.44,110.0,94.39,98.45,9061.0,2855.0,1223.0,-0.730519480519,526.0,257,13257,,,,,,,,,72.6,-6.4914992272,82.09,4.5268027408,1.99690082645,115.98,118.39,-2.25855385134,3.0,1.0,92.67,38.0,196.33,120.0,589.0,120.0,13,141842.0,-0.0297753001129,62272.0,928.0,462.0,74.61,80.26,119.29,120.67,110704.0,55749.0,2007.0
12.0,12.0,144.67,144.67,576.0,576.0,6912.0,6912.0,168.0,72.0,153.45,284.28,95.6,102.11,16060.0,7352.0,2840.0,132.215862633,1352.0,257,13257,4.0,4.0,47.0,47.0,249.0,249.0,996.0,996.0,81.72,12.5619834711,97.57,-2.84902784646,1.94000856583,126.83,123.62,9.35506121745,4.0,,59.0,,30.0,,120.0,,13,360192.0,1.53938889751,167128.0,2356.0,1180.0,74.76,85.43,121.74,118.05,286808.0,139304.0,2008.0
2.0,2.0,145.5,145.5,266.0,266.0,532.0,532.0,15.0,6.0,37.73,43.67,62.47,53.67,937.0,322.0,572.0,-79.8591549296,286.0,257,13257,,,,,,,,,97.88,19.7748409202,109.55,-5.5496062371,1.83234572946,143.48,144.75,13.127808878,,,,,,,,,13,82073.0,-0.772140969261,41399.0,485.0,259.0,99.11,113.79,147.19,146.64,71388.0,37979.0,2009.0
,,,,,,,,10.0,3.0,57.0,104.67,70.5,42.67,705.0,128.0,466.0,-18.5314685315,236.0,257,13257,3.0,1.0,58.33,59.0,120.0,120.0,360.0,120.0,88.22,-9.86922762566,100.45,0.456518308355,1.84071072319,129.91,128.82,-9.45776414831,2.0,,51.5,,129.5,,259.0,,13,60536.0,-0.26241273013,30401.0,419.0,221.0,90.42,102.07,130.06,128.95,54494.0,28499.0,2010.0
1.0,1.0,69.0,69.0,260.0,260.0,260.0,260.0,10.0,3.0,120.2,204.33,160.4,248.67,1604.0,746.0,387.0,-16.9527896996,189.0,257,13257,,,,,,,,,93.53,6.01904330084,112.11,-8.70500012991,1.68047685235,125.74,133.68,-3.20991455623,2.0,,17.0,,74.0,,148.0,,13,48662.0,-0.196147746795,25266.0,331.0,170.0,95.27,112.67,122.41,129.11,40518.0,21948.0,2011.0
1.0,1.0,30.0,30.0,110.0,110.0,110.0,110.0,17.0,1.0,33.0,28.0,75.35,87.0,1281.0,87.0,482.0,24.5478036176,238.0,257,13257,,,,,,,,,103.27,10.4137709826,115.76,-4.17351954843,1.61034182241,133.04,135.59,5.80563066645,,,,,,,,,13,64127.0,0.317804447002,32270.0,415.0,221.0,104.82,114.42,132.63,132.95,55040.0,29383.0,2012.0
2.0,1.0,65.0,65.0,208.0,208.0,416.0,208.0,14.0,7.0,49.07,57.57,84.64,95.86,1185.0,671.0,478.0,-0.829875518672,229.0,257,13257,,,,,,,,,86.04,-16.6844194829,97.14,13.6291376943,1.82981752673,125.95,131.96,-5.32922429345,1.0,1.0,199.0,199.0,174.0,174.0,174.0,174.0,13,60206.0,-0.061144291796,30219.0,391.0,197.0,85.0,96.7,122.81,126.45,48017.0,24911.0,2013.0
8.0,2.0,66.5,115.0,81.63,120.5,653.0,241.0,11.0,6.0,41.18,39.67,58.64,59.5,645.0,357.0,316.0,-33.8912133891,169.0,257,13257,1.0,,79.0,,84.0,,84.0,,88.85,3.26592282659,98.16,-10.5820904625,1.63618458075,116.3,110.15,-7.66177054387,,,,,,,,,13,36751.0,-0.389579111716,18615.0,261.0,147.0,91.31,99.48,118.87,109.77,31026.0,16136.0,2014.0
