year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,003,96.4,74.12,9807,945363,01003,1.62574203994,,,,,
2001,01,003,117.23,85.65,13877,1626848,01003,1.71088733217,21.6078838174,15.5558553697,41.5009686958,0.720871242052,5.2373187221
2002,01,003,131.41,95.23,15068,1980134,01003,1.72490286674,12.0958798942,11.1850554583,8.58254665994,0.217159808415,0.819196817603
2003,01,003,144.75,98.51,20685,2994255,01003,1.83674246269,10.1514344418,3.44429276489,37.2776745421,0.512147662734,6.48381993599
2004,01,003,160.2,103.29,16122,2582801,01003,1.93871623584,10.6735751295,4.85229925896,-22.0594633793,-0.137414482066,5.55188194414
2005,01,003,184.29,118.53,17600,3243582,01003,1.94349531764,15.0374531835,14.754574499,9.16759707232,0.25583891287,0.246507545143
2006,01,003,199.82,140.97,18159,3628573,01003,1.771830886,8.42693580769,18.9319159706,3.17613636364,0.118693160833,-8.83276795569
2007,01,003,214.39,157.87,16160,3464583,01003,1.69752011148,7.29156240617,11.9883663191,-11.0083154359,-0.045194074916,-4.19401056314
2008,01,003,207.25,133.57,37944,7863816,01003,1.93952609119,-3.33037921545,-15.3924114778,134.801980198,1.2697727259,14.2564425639
2009,01,003,205.65,130.28,10132,2083666,01003,1.97315397605,-0.772014475271,-2.46312794789,-73.2974910394,-0.735031185877,1.73381966947
2010,01,003,188.24,128.23,8016,1508967,01003,1.8349840131,-8.46584001945,-1.57353392693,-20.8843268851,-0.275811478423,-7.00249269074
2011,01,003,191.91,137.63,7151,1372352,01003,1.74298844729,1.94963875903,7.33057786789,-10.7909181637,-0.0905354457718,-5.01342601126
2012,01,003,2.87,130.86,9593,27557,01003,0.0274147944368,-98.5045073211,-4.91898568626,34.1490700601,-0.979919874784,-98.4271384885
2013,01,003,187.52,130.25,10414,1952808,01003,1.79961612284,6433.79790941,-0.466147027357,8.55832377775,69.8643175963,6464.39765394
2014,01,003,191.6,128.36,6561,1257089,01003,1.86584605796,2.17576791809,-1.45105566219,-36.9982715575,-0.356265951389,3.68022570373
