year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,105,56.08,52.57,343,19235,05105,1.33346014837,,,,,
2001,05,105,61.63,48.81,461,28413,05105,1.57831387011,9.89657631954,-7.15236827088,34.4023323615,0.477151026774,18.3622826699
2002,05,105,67.36,50.44,402,27079,05105,1.66931007137,9.29742008762,3.33947961483,-12.7982646421,-0.0469503396333,5.76540591746
2003,05,105,73.24,54.52,548,40134,05105,1.67920029347,8.72921615202,8.0888183981,36.3184079602,0.482107906496,0.592473637341
2004,05,105,76.64,54.27,436,33414,05105,1.7652478349,4.64227198252,-0.458547322084,-20.4379562044,-0.167439079085,5.12431672171
2005,05,105,78.64,63.25,404,31771,05105,1.55415019763,2.60960334029,16.5468951539,-7.33944954128,-0.0491710061651,-11.9585269047
2006,05,105,87.78,70.37,390,34236,05105,1.55925820662,11.6225839268,11.256916996,-3.46534653465,0.0775864782349,0.328668940845
2007,05,105,92.22,62.53,363,33476,05105,1.84351511275,5.05809979494,-11.141111269,-6.92307692308,-0.0221988550064,18.2302651938
2008,05,105,94.09,62.38,1076,101240,05105,1.88542000641,2.02775970505,-0.239884855269,196.418732782,2.02425618353,2.27309737667
2009,05,105,102.01,66.61,243,24789,05105,1.91431466747,8.41747263259,6.78101955755,-77.4163568773,-0.755146187278,1.53253179434
2010,05,105,90.57,62.87,252,22824,05105,1.80073962144,-11.2145868052,-5.61477255667,3.7037037037,-0.0792690306184,-5.93293505798
2011,05,105,92.24,63.51,237,21861,05105,1.81546213195,1.84387766369,1.01797359631,-5.95238095238,-0.0421924290221,0.817581305557
2012,05,105,2.94,82.0,279,821,05105,0.0448170731707,-96.8126626193,29.1135254291,17.7215189873,-0.962444535932,-97.5313683286
2013,05,105,96.26,71.02,243,23392,05105,1.69424105886,3174.14965986,-13.3902439024,-12.9032258065,27.4920828258,3680.34739663
2014,05,105,100.79,72.08,197,19856,05105,1.74788429523,4.70600457095,1.49253731343,-18.9300411523,-0.151162790698,3.16621038609
