asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
3.0,,58.67,,56.33,,169.0,,8.0,2.0,35.88,55.5,56.75,62.5,454.0,125.0,1708.0,,545.0,017,36017,8.0,3.0,68.38,78.33,45.25,50.0,362.0,150.0,43.19,,48.64,,1.36055799953693,47.01,51.05,,7.0,4.0,50.0,31.5,49.29,52.5,345.0,210.0,36,80296.0,,27821.0,1141.0,444.0,43.32,48.69,46.76,50.52,53350.0,22433.0,2000.0
1.0,,38.0,,42.0,,42.0,,8.0,6.0,52.88,62.0,69.25,77.5,554.0,465.0,1785.0,4.508196721311486,705.0,017,36017,11.0,3.0,51.45,77.0,57.91,107.0,637.0,321.0,48.97,13.382727483213719,54.98,2.436679320876678,1.3937104349601797,54.6,59.31,16.145500957243144,6.0,3.0,53.5,56.33,52.33,82.33,314.0,247.0,36,97466.0,0.2138338148849257,41812.0,974.0,543.0,51.17,56.32,56.8,60.17,55323.0,32671.0,2001.0
9.0,3.0,66.44,45.33,79.89,59.0,719.0,177.0,4.0,3.0,68.75,83.67,50.5,50.0,202.0,150.0,2046.0,14.62184873949579,850.0,017,36017,10.0,4.0,108.4,60.25,74.7,68.25,747.0,273.0,52.04,6.269144374106594,55.64,4.3552543408423405,1.4544100691775554,60.55,61.31,10.89743589743588,2.0,2.0,100.0,100.0,61.5,61.5,123.0,123.0,36,123890.0,0.27110992551248647,52117.0,1112.0,679.0,51.81,55.91,58.93,61.28,65534.0,41609.0,2002.0
6.0,4.0,81.0,81.5,97.0,108.0,582.0,432.0,10.0,6.0,47.7,38.17,55.5,52.67,555.0,316.0,2398.0,17.204301075268823,1136.0,017,36017,22.0,9.0,61.09,62.56,85.14,84.44,1873.0,760.0,67.8,30.284396617986165,77.94,-13.674210591699964,1.2555309734513274,68.1,67.87,12.469033856317079,11.0,7.0,51.36,55.86,72.82,64.71,801.0,453.0,36,163302.0,0.3181209137137784,77095.0,1753.0,958.0,63.12,65.61,66.86,67.07,117207.0,64255.0,2003.0
6.0,2.0,69.83,67.0,64.33,81.5,386.0,163.0,27.0,5.0,48.07,56.2,92.15,144.0,2488.0,720.0,2375.0,-0.9591326105087616,898.0,017,36017,6.0,3.0,72.0,87.33,53.83,49.67,323.0,149.0,55.39,-18.303834808259577,58.81,28.44412030670782,1.6126557140278026,71.46,72.84,4.933920704845818,8.0,5.0,46.5,54.2,56.38,67.8,451.0,339.0,36,169723.0,0.03931978787767454,65414.0,1814.0,777.0,54.29,58.99,70.09,71.9,127137.0,55868.0,2004.0
7.0,3.0,80.29,89.0,109.57,104.33,767.0,313.0,20.0,6.0,53.1,79.17,80.9,67.5,1618.0,405.0,2599.0,9.431578947368413,970.0,017,36017,5.0,2.0,61.2,52.0,66.8,79.0,334.0,158.0,59.5,7.420111933562024,60.64,9.220121969862682,1.761344537815126,83.84,78.3,17.324377273999445,12.0,3.0,46.58,50.67,77.92,85.67,935.0,257.0,36,217894.0,0.2838212852707058,75954.0,2003.0,855.0,58.2,59.53,82.63,77.18,165500.0,65991.0,2005.0
6.0,5.0,197.0,219.4,87.83,100.4,527.0,502.0,26.0,5.0,48.19,75.2,80.85,84.4,2102.0,422.0,2537.0,-2.3855328972681833,1021.0,017,36017,8.0,5.0,125.38,138.2,98.38,115.2,787.0,576.0,62.25,4.621848739495804,63.38,-3.277614273889451,1.7036144578313253,84.84,78.81,1.1927480916030575,11.0,3.0,55.27,93.33,90.73,109.0,998.0,327.0,36,215235.0,-0.01220318136341525,80468.0,1956.0,896.0,60.33,61.39,81.83,77.0,160058.0,68994.0,2006.0
7.0,2.0,85.71,45.0,199.43,132.5,1396.0,265.0,15.0,2.0,53.0,59.0,98.4,98.5,1476.0,197.0,2103.0,-17.10681907765077,874.0,017,36017,14.0,5.0,136.57,72.0,161.36,123.4,2259.0,617.0,62.79,0.867469879518068,63.63,9.411566540586902,1.8639512661251791,93.63,85.58,10.36067892503536,12.0,2.0,60.0,56.5,103.5,63.5,1242.0,127.0,36,196914.0,-0.08512091434943203,74801.0,1723.0,798.0,62.23,62.91,89.7,83.98,154548.0,67020.0,2007.0
28.0,8.0,54.14,70.0,133.14,88.5,3728.0,708.0,16.0,4.0,74.75,79.0,143.0,144.0,2288.0,576.0,4896.0,132.81027104136948,1948.0,017,36017,20.0,,63.6,,124.4,,2488.0,,64.26,2.341137123745818,65.05,-0.12732637645468392,1.8615779645191408,95.7,91.63,2.210829862223651,8.0,,20.0,,45.0,,360.0,,36,468540.0,1.3794143636308238,178492.0,4364.0,1812.0,63.73,64.7,94.03,90.18,410328.0,163400.0,2008.0
1.0,1.0,276.0,276.0,168.0,168.0,168.0,168.0,2.0,,30.5,,58.0,,116.0,,796.0,-83.74183006535948,382.0,017,36017,6.0,3.0,103.17,133.0,71.5,79.0,429.0,237.0,63.04,-1.8985371926548478,72.4,-7.246352020113611,1.7266814720812182,87.08,90.62,-9.007314524555909,7.0,3.0,43.14,56.33,85.57,91.0,599.0,273.0,36,69319.0,-0.852053186494216,34618.0,699.0,358.0,62.59,71.92,86.13,90.06,60208.0,32241.0,2009.0
