asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,207.0,62.0,33.11,36.81,57.26,58.02,11853.0,3597.0,958.0,,322.0,033,37033,7.0,2.0,39.29,31.5,53.86,49.5,377.0,99.0,43.75,,55.23,,1.8928571428571428,66.25,72.78,,8.0,5.0,50.63,57.8,62.25,64.4,498.0,322.0,37,63467.0,,23436.0,387.0,183.0,53.3,66.25,72.95,80.45,28232.0,14723.0,2000.0
2.0,1.0,60.5,34.0,114.0,75.0,228.0,75.0,203.0,75.0,39.21,46.08,63.72,67.59,12936.0,5069.0,1253.0,30.79331941544885,470.0,033,37033,8.0,1.0,35.25,35.0,65.25,66.0,522.0,66.0,48.04,9.805714285714284,56.87,7.208222707492173,2.029298501248959,77.99,86.22,17.720754716981133,1.0,,123.0,,180.0,,180.0,,37,97726.0,0.5397923330234611,40524.0,555.0,326.0,55.1,62.41,86.86,93.85,48209.0,30595.0,2001.0
2.0,1.0,46.5,62.0,39.0,45.0,78.0,45.0,213.0,84.0,41.1,49.46,68.93,76.01,14682.0,6385.0,1314.0,4.868316041500398,523.0,033,37033,5.0,1.0,42.2,26.0,54.4,22.0,272.0,22.0,47.93,-0.22897585345544869,54.33,4.88177465925046,2.12836428124348,81.61,85.26,4.641620720605211,1.0,,42.0,,73.0,,73.0,,37,107236.0,0.09731289523770537,44591.0,569.0,340.0,50.85,55.05,88.47,90.03,50337.0,30611.0,2002.0
1.0,1.0,60.0,60.0,104.0,104.0,104.0,104.0,265.0,73.0,41.73,52.97,74.75,72.15,19809.0,5267.0,1371.0,4.337899543378998,584.0,033,37033,11.0,8.0,44.91,45.5,74.0,68.13,814.0,545.0,52.94,10.452743584393897,60.62,4.4036994066382285,2.2220910464676993,94.11,104.26,15.316750398235502,5.0,3.0,43.0,38.0,62.0,73.0,310.0,219.0,37,129025.0,0.2031873624529077,60887.0,728.0,422.0,57.83,62.37,102.43,109.55,74570.0,46229.0,2003.0
3.0,,35.33,,65.33,,196.0,,364.0,92.0,44.12,43.82,78.4,74.82,28539.0,6883.0,1302.0,-5.0328227571115995,424.0,033,37033,4.0,1.0,64.75,27.0,67.5,78.0,270.0,78.0,56.38,6.497922176048365,64.1,-5.413004767616448,2.1018091521816245,94.8,100.91,0.7331845712464036,4.0,2.0,36.25,25.5,68.75,48.0,275.0,96.0,37,123432.0,-0.04334818833559384,42784.0,680.0,281.0,63.59,72.84,103.99,110.88,70713.0,31156.0,2004.0
4.0,2.0,110.75,116.0,300.5,217.0,1202.0,434.0,446.0,118.0,46.37,52.04,82.08,83.04,36609.0,9799.0,1521.0,16.820276497695865,503.0,033,37033,5.0,3.0,89.6,111.33,216.2,298.33,1081.0,895.0,56.85,0.8336289464349056,69.19,7.040171596732847,2.2497801231310466,102.32,109.44,7.9324894514767985,3.0,1.0,39.33,73.0,79.67,102.0,239.0,102.0,37,155634.0,0.2608885864281547,55046.0,799.0,346.0,62.87,74.0,108.52,114.02,86711.0,39450.0,2005.0
11.0,5.0,121.64,162.2,236.82,250.2,2605.0,1251.0,317.0,81.0,46.55,54.53,85.8,79.4,27199.0,6431.0,1224.0,-19.526627218934912,401.0,033,37033,1.0,,47.0,,68.0,,68.0,,68.67,20.791556728232187,75.96,-8.353097606904713,2.0618537935051693,113.27,117.69,10.701720093823308,3.0,,51.0,,119.67,,359.0,,37,138639.0,-0.10919850418289068,47192.0,655.0,268.0,70.36,76.59,120.78,123.57,79111.0,33116.0,2006.0
4.0,3.0,274.5,332.0,328.0,319.33,1312.0,958.0,310.0,86.0,52.66,53.14,90.27,87.77,27983.0,7548.0,1108.0,-9.477124183006536,380.0,033,37033,1.0,1.0,55.0,55.0,77.0,77.0,77.0,77.0,68.64,-0.0436871996504995,72.07,-0.026952278762104598,2.0612980769230766,113.19,117.9,-0.07062770371678573,7.0,2.0,35.86,38.0,62.43,62.5,437.0,125.0,37,125417.0,-0.09536998968544208,44803.0,590.0,255.0,72.31,75.78,123.06,127.26,72605.0,32452.0,2007.0
12.0,12.0,48.0,48.0,134.67,134.67,1616.0,1616.0,760.0,212.0,56.76,58.49,105.76,97.23,80380.0,20612.0,2784.0,151.2635379061372,1116.0,033,37033,8.0,8.0,71.0,71.0,95.0,95.0,760.0,760.0,70.21,2.287296037296027,75.8,10.313623893002388,2.273892607890614,127.72,133.74,12.836823040904676,16.0,,72.75,,144.75,,2316.0,,37,355564.0,1.8350542589920025,149252.0,1712.0,772.0,76.5,80.9,138.05,141.12,236340.0,108944.0,2008.0
4.0,2.0,196.25,197.0,158.75,189.5,635.0,379.0,104.0,36.0,43.39,53.81,86.02,83.39,8946.0,3002.0,536.0,-80.74712643678161,270.0,033,37033,2.0,1.0,32.0,36.0,88.0,90.0,176.0,90.0,69.67,-0.7691212078051457,78.21,4.160026973386355,2.368487153724702,132.01,139.82,3.3589101158784773,1.0,,272.0,,74.0,,74.0,,37,70758.0,-0.8009978513010316,37751.0,368.0,216.0,74.49,80.52,145.77,148.83,53642.0,32148.0,2009.0
,,,,,,,,73.0,28.0,53.52,60.36,104.44,105.71,7624.0,2960.0,413.0,-22.947761194029848,228.0,033,37033,,,,,,,,,70.5,1.1913305583464817,79.79,3.2169774372347693,2.4446808510638296,137.88,143.5,4.446632830846142,2.0,1.0,47.0,29.0,76.5,68.0,153.0,68.0,37,56943.0,-0.19524294072755022,32718.0,298.0,184.0,75.63,82.69,145.43,147.12,43338.0,27070.0,2010.0
