asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,,42.0,,82.0,,82.0,,82.0,19.0,28.96,23.79,39.57,35.95,3245.0,683.0,753.0,,236.0,003,22003,5.0,,236.8,,54.8,,274.0,,41.28,,46.95,,1.38959544574,45.89,50.45,,17.0,13.0,72.35,80.77,73.82,76.92,1255.0,1000.0,22,34554.0,,11907.0,436.0,174.0,41.51,47.55,45.25,50.43,19729.0,8775.0,2000.0
1.0,1.0,180.0,180.0,152.0,152.0,152.0,152.0,76.0,11.0,32.5,33.36,40.39,48.0,3070.0,528.0,889.0,18.0610889774,325.0,003,22003,2.0,,73.0,,35.0,,70.0,,45.8,10.9496124031,53.24,-2.1109335881,1.36026200873,49.84,55.59,8.60753976901,17.0,11.0,49.82,61.09,66.65,84.36,1133.0,928.0,22,44309.0,0.282311743937,18066.0,475.0,244.0,48.57,52.69,52.54,55.25,24958.0,13480.0,2001.0
1.0,,40.0,,52.0,,52.0,,75.0,23.0,35.07,35.0,48.2,44.0,3615.0,1012.0,862.0,-3.03712035996,370.0,003,22003,5.0,2.0,69.6,75.0,89.8,66.0,449.0,132.0,50.1,9.38864628821,58.56,2.49581094633,1.39421157685,55.88,58.54,12.1187800963,21.0,15.0,75.0,89.8,79.14,90.33,1662.0,1355.0,22,48166.0,0.0870477781038,21660.0,506.0,274.0,51.06,58.35,55.91,57.37,28292.0,15719.0,2002.0
2.0,,52.0,,72.0,,144.0,,79.0,29.0,40.92,47.76,49.38,52.1,3901.0,1511.0,1087.0,26.1020881671,515.0,003,22003,11.0,7.0,58.64,63.57,82.27,91.86,905.0,643.0,54.99,9.76047904192,59.33,2.42253976548,1.42798690671,62.82,61.69,12.4194702935,31.0,21.0,55.68,61.67,58.84,51.14,1824.0,1074.0,22,68281.0,0.417618236931,31772.0,788.0,419.0,56.96,59.47,62.48,61.37,49236.0,25714.0,2003.0
4.0,1.0,37.25,39.0,46.0,71.0,184.0,71.0,138.0,47.0,38.82,36.13,51.16,50.79,7060.0,2387.0,991.0,-8.83164673413,385.0,003,22003,1.0,,63.0,,60.0,,60.0,,50.34,-8.45608292417,55.36,9.09807577812,1.55790623758,62.74,61.46,-0.127347978351,24.0,13.0,74.33,74.38,84.54,70.15,2029.0,912.0,22,62171.0,-0.0894831651558,23662.0,649.0,292.0,52.56,58.5,61.03,62.17,39610.0,18153.0,2004.0
1.0,1.0,204.0,204.0,148.0,148.0,148.0,148.0,129.0,30.0,51.64,44.37,60.05,60.83,7746.0,1825.0,901.0,-9.08173562059,332.0,003,22003,1.0,1.0,63.0,63.0,60.0,60.0,60.0,60.0,55.04,9.3365117203,54.28,-0.288241987975,1.55341569767,68.4,65.71,9.02135798534,39.0,17.0,55.1,64.35,81.64,80.41,3184.0,1367.0,22,61631.0,-0.00868572163871,21816.0,589.0,257.0,51.84,54.57,65.69,64.81,38692.0,16656.0,2005.0
5.0,1.0,32.2,25.0,59.0,50.0,295.0,50.0,138.0,29.0,44.12,43.59,69.75,67.59,9626.0,1960.0,846.0,-6.10432852386,312.0,003,22003,,,,,,,,,52.93,-3.8335755814,56.08,9.45936539819,1.70035896467,72.0,67.66,5.26315789474,40.0,16.0,53.08,55.25,85.45,82.56,3418.0,1321.0,22,60913.0,-0.0116499813406,21110.0,533.0,234.0,54.75,56.15,72.27,65.65,38522.0,15363.0,2006.0
5.0,2.0,38.2,45.0,53.4,60.0,267.0,120.0,122.0,29.0,45.23,45.52,69.8,72.24,8515.0,2095.0,773.0,-8.62884160757,311.0,003,22003,,,,,,,,,59.32,12.0725486492,60.45,-1.9980051697,1.66638570465,79.08,74.85,9.83333333333,25.0,9.0,58.92,65.0,82.44,86.0,2061.0,774.0,22,61128.0,0.00352962421815,23279.0,536.0,249.0,62.21,61.16,78.91,74.84,42294.0,18636.0,2007.0
20.0,8.0,27.6,32.0,71.6,69.0,1432.0,552.0,276.0,84.0,49.84,55.38,65.67,66.43,18124.0,5580.0,2280.0,194.954721863,1036.0,003,22003,4.0,4.0,38.0,38.0,14.0,14.0,56.0,56.0,59.76,0.74173971679,64.68,-3.96222387442,1.60035977242,76.51,76.37,-3.24987354578,116.0,52.0,51.86,48.38,88.76,69.08,10296.0,3592.0,22,174432.0,1.85355319984,79120.0,1660.0,844.0,62.65,67.0,76.11,76.71,126336.0,64744.0,2008.0
6.0,3.0,61.17,47.67,89.5,109.67,537.0,329.0,24.0,7.0,55.04,77.29,60.13,79.43,1443.0,556.0,365.0,-83.9912280702,170.0,003,22003,,,,,,,,,69.86,16.9009370817,70.65,-11.9865812249,1.40853134841,78.72,72.85,2.88851130571,17.0,10.0,48.41,54.1,72.06,71.6,1225.0,716.0,22,28732.0,-0.835282516969,12384.0,278.0,142.0,73.95,72.48,80.31,70.88,22326.0,10065.0,2009.0
