year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,027,121.9,75.07,266,32425,08027,2.0297722126,,,,,
2001,08,027,142.87,83.85,408,58291,08027,2.12984496124,17.2026251025,11.6957506327,53.3834586466,0.797717810332,4.93024527666
2002,08,027,153.29,96.94,455,69749,08027,1.97660924283,7.29334359908,15.6112104949,11.5196078431,0.19656550754,-7.19468887165
2003,08,027,157.39,88.28,650,102306,08027,2.22856252832,2.67466892818,-8.93336084176,42.8571428571,0.466773717186,12.7467422508
2004,08,027,176.55,89.36,447,78916,08027,2.46964525515,12.173581549,1.22338015406,-31.2307692308,-0.228627841964,10.8178578687
2005,08,027,177.2,90.84,413,73182,08027,2.43835314839,0.368167657887,1.65622202328,-7.6062639821,-0.0726595367226,-1.26706889136
2006,08,027,175.25,102.24,492,86224,08027,2.14263008607,-1.10045146727,12.5495376486,19.1283292978,0.178213221831,-12.1279832872
2007,08,027,191.72,94.73,371,71127,08027,2.52982159823,9.39800285307,-7.34546165884,-24.593495935,-0.175090462052,18.0708520183
2008,08,027,215.3,111.86,1076,231660,08027,2.40590917218,12.2991863134,18.0829726591,190.026954178,2.25699101607,-4.89806973479
2009,08,027,207.12,108.0,346,71662,08027,2.39722222222,-3.79934974454,-3.45074199893,-67.843866171,-0.690658723992,-0.361067244672
2010,08,027,204.07,104.31,310,63262,08027,2.44547502636,-1.47257628428,-3.41666666667,-10.4046242775,-0.117216935056,2.01286320868
2011,08,027,196.34,111.09,239,46925,08027,2.2092447565,-3.78791591121,6.49985619787,-22.9032258065,-0.258243495305,-9.65989295794
2012,08,027,2.95,97.54,315,928,08027,0.0378050030757,-98.4975043292,-12.1973174903,31.7991631799,-0.980223761321,-98.2887815864
2013,08,027,191.3,115.83,343,65615,08027,2.06444789778,6384.74576271,18.7512815255,8.88888888889,69.7058189655,5360.77960541
2014,08,027,192.85,100.21,156,30085,08027,2.40557329608,0.810245687402,-13.4852801519,-54.5189504373,-0.541492036882,16.5238075838
