year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,111,46.62,37.58,949,44245,01111,1.55069185737,,,,,
2001,01,111,69.65,55.32,942,65610,01111,1.57379790311,49.3993993994,47.2059606173,-0.737618545838,0.482879421404,1.49004753126
2002,01,111,87.27,64.18,885,77232,01111,1.69971174821,25.2979181622,16.0159074476,-6.05095541401,0.177137631459,8.00063622211
2003,01,111,96.33,70.38,1206,116170,01111,1.71089087809,10.3815744242,9.66033032097,36.2711864407,0.504169256267,0.657707396209
2004,01,111,107.15,75.64,1004,107574,01111,1.77072316235,11.2322225683,7.47371412333,-16.7495854063,-0.0739950073169,3.49714204593
2005,01,111,115.85,81.6,1071,124076,01111,1.7746629902,8.11945870275,7.87942887361,6.67330677291,0.153401379515,0.22249823868
2006,01,111,118.11,78.65,1086,128264,01111,1.87714558169,1.95079844627,-3.61519607843,1.40056022409,0.0337535059157,5.7747635501
2007,01,111,133.23,91.76,997,132829,01111,1.81492480384,12.8016256033,16.6687857597,-8.19521178637,0.0355906567704,-3.31464849939
2008,01,111,159.44,90.79,2668,425384,01111,2.19517568014,19.6727463784,-1.05710549259,167.602808425,2.2024934314,20.9513295262
2009,01,111,164.26,100.03,643,105621,01111,2.05263420974,3.02308078274,10.1773323053,-75.8995502249,-0.751704342429,-6.49339693827
2010,01,111,162.61,109.2,458,74474,01111,1.86137820513,-1.00450505296,9.16724982505,-28.7713841369,-0.29489400782,-9.31758828249
2011,01,111,156.99,112.04,519,81478,01111,1.75149500179,-3.45612200972,2.60073260073,13.3187772926,0.0940462443269,-5.90332491486
2012,01,111,2.92,101.76,626,1827,01111,0.0358687106918,-98.1400089178,-9.17529453767,20.6165703276,-0.977576769189,-97.9521088753
2013,01,111,142.73,107.64,629,89777,01111,1.65749256782,4788.01369863,5.77830188679,0.479233226837,48.1390257252,4520.99845757
2014,01,111,140.34,94.55,366,51365,01111,1.85536753041,-1.67449029636,-12.1609067261,-41.8124006359,-0.427860142353,11.9382111528
