year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,123,44.01,37.8,861,37896,05123,1.45535714286,,,,,
2001,05,123,60.94,46.54,908,55333,05123,1.63676407391,38.4685298796,23.1216931217,5.4587688734,0.460127717965,12.464770723
2002,05,123,66.01,54.88,748,49373,05123,1.50350765306,8.31965868067,17.9200687581,-17.6211453744,-0.107711492238,-8.1414556305
2003,05,123,65.39,57.84,876,57282,05123,1.41316562932,-0.939251628541,5.39358600583,17.1122994652,0.16018876714,-6.00875050786
2004,05,123,68.27,56.57,757,51680,05123,1.50852925579,4.40434317174,-2.19571230982,-13.5844748858,-0.0977968646346,6.74822713547
2005,05,123,77.97,52.44,705,54966,05123,1.85855263158,14.2082906108,-7.30068941135,-6.86922060766,0.0635835913313,23.2029557562
2006,05,123,79.28,58.73,580,45985,05123,1.68738293887,1.68013338464,11.9946605645,-17.7304964539,-0.163391915002,-9.20983833322
2007,05,123,75.02,58.91,548,41112,05123,1.59183500255,-5.37336024218,0.306487314831,-5.51724137931,-0.105969337828,-5.66249273507
2008,05,123,69.27,63.92,1348,93372,05123,1.35462296621,-7.66462276726,8.50449838737,145.98540146,1.27116170461,-14.9017979853
2009,05,123,65.27,58.2,372,24281,05123,1.40184707904,-5.77450555796,-8.94868585732,-72.4035608309,-0.739954161847,3.48614441126
2010,05,123,65.98,62.77,336,22170,05123,1.31392384897,1.08778918339,7.85223367698,-9.67741935484,-0.0869404060788,-6.2719558631
2011,05,123,60.28,63.85,316,19047,05123,1.18010963195,-8.63898150955,1.72056714991,-5.95238095238,-0.140866035183,-10.184320585
2012,05,123,2.97,64.59,363,1078,05123,0.0574779377613,-95.0729927007,1.15896632733,14.8734177215,-0.943403160603,-95.1294408413
2013,05,123,74.5,70.25,387,28831,05123,1.3256227758,2408.41750842,8.76296640347,6.61157024793,25.7448979592,2206.31582731
2014,05,123,71.07,64.33,221,15706,05123,1.38096533499,-4.60402684564,-8.42704626335,-42.8940568475,-0.455239152301,4.17483466647
