year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,101,78.17,53.93,7663,599040,01101,1.81183942147,,,,,
2001,01,101,93.38,69.94,9894,923927,01101,1.66893051187,19.4575924268,29.6866308177,29.1139240506,0.542346087073,-7.88750415248
2002,01,101,101.81,69.48,11502,1171003,01101,1.83164219919,9.02762904262,-0.657706605662,16.2522741055,0.267419395688,9.74945848073
2003,01,101,108.32,72.43,15880,1720190,01101,1.86939113627,6.39426382477,4.24582613702,38.0629455747,0.468988550841,2.06093401277
2004,01,101,104.91,67.91,14843,1557183,01101,1.93104844647,-3.14807976366,-6.24050807676,-6.53022670025,-0.0947610438382,3.29825626149
2005,01,101,109.07,69.9,15888,1732946,01101,1.95046494993,3.96530359356,2.93034899131,7.04035572324,0.112872411271,1.00549022945
2006,01,101,110.53,74.94,14716,1626629,01101,1.84364157993,1.3385898964,7.21030042918,-7.37663645519,-0.061350440233,-5.47681566909
2007,01,101,125.42,79.71,12643,1585653,01101,1.96681721239,13.4714557134,6.36509207366,-14.0867083447,-0.0251907472448,6.68110514566
2008,01,101,140.93,85.64,28540,4022236,01101,2.05701191032,12.3664487323,7.43946807176,125.737562287,1.53664326306,4.5858200426
2009,01,101,162.46,98.26,5842,949072,01101,2.06671076735,15.277087916,14.736104624,-79.5304835319,-0.764043681176,0.471502230054
2010,01,101,172.23,102.99,4940,850797,01101,2.09037285173,6.01378800936,4.8137594138,-15.4399178364,-0.103548518974,1.14491513544
2011,01,101,157.19,106.57,4211,661928,01101,1.84374120297,-8.73250885444,3.47606563744,-14.7570850202,-0.221990674626,-11.7984525375
2012,01,101,2.93,105.08,5661,16579,01101,0.0348543966502,-98.1360137413,-1.39814206625,34.4336262171,-0.974953469259,-98.1095830264
2013,01,101,143.94,95.13,5970,859310,01101,1.89135919268,4812.62798635,-9.46897601827,5.45839957605,50.8312322818,5326.45799228
2014,01,101,134.61,87.46,3681,495493,01101,1.92387948777,-6.48186744477,-8.06265110901,-38.3417085427,-0.423382714038,1.7194140176
