year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,007,46.61,37.17,1000,46606,01007,1.56746031746,,,,,
2001,01,007,58.76,44.87,1054,61935,01007,1.63695119233,26.0673675177,20.7156308851,5.4,0.328906149423,4.43334189064
2002,01,007,70.6,49.88,938,66225,01007,1.76924619086,20.1497617427,11.1655894807,-11.0056925996,0.0692661661419,8.08179248986
2003,01,007,75.66,51.98,1225,92688,01007,1.81944978838,7.1671388102,4.2101042502,30.5970149254,0.399592298981,2.83756990867
2004,01,007,77.03,53.41,1183,91129,01007,1.80279910129,1.8107322231,2.75105809927,-3.42857142857,-0.0168198688072,-0.915149579537
2005,01,007,81.86,53.54,1178,96436,01007,1.9111878969,6.27028430482,0.243400112339,-0.422654268808,0.0582361268092,6.01225036833
2006,01,007,88.46,57.2,1045,92440,01007,1.93312937063,8.06254580992,6.83601045947,-11.2903225806,-0.0414368078311,1.14805424236
2007,01,007,97.38,59.11,1044,101662,01007,2.05929622737,10.0836536288,3.33916083916,-0.0956937799043,0.0997620077888,6.52656043927
2008,01,007,99.02,62.46,2944,291512,01007,1.98166826769,1.68412405011,5.66739976315,181.992337165,1.86746276878,-3.76963540502
2009,01,007,98.51,69.38,597,58808,01007,1.77482703949,-0.515047465159,11.079090618,-79.7214673913,-0.798265594555,-10.4377322668
2010,01,007,89.99,59.27,482,43375,01007,1.89788257128,-8.64886813521,-14.5719227443,-19.2629815745,-0.262430281594,6.93338162272
2011,01,007,95.12,58.45,414,39380,01007,2.03421727973,5.70063340371,-1.38349924076,-14.1078838174,-0.0921037463977,7.18351654128
2012,01,007,2.9,58.95,466,1352,01007,0.0614927905004,-96.9512195122,0.855431993157,12.5603864734,-0.965667851701,-96.9770785494
2013,01,007,96.77,60.98,512,49544,01007,1.98364217776,3236.89655172,3.44359626802,9.87124463519,35.6449704142,3125.81258977
2014,01,007,82.07,61.27,364,29875,01007,1.67435123225,-15.1906582619,0.475565759265,-28.90625,-0.397000645891,-15.5920734586
