asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,,30.0,,5.0,,5.0,,8.0,5.0,56.25,62.0,44.25,45.6,354.0,228.0,337.0,,129.0,063,40063,5.0,2.0,45.2,36.0,44.8,27.0,224.0,54.0,39.72,,40.23,,1.2893378650553877,40.97,37.64,,17.0,11.0,33.12,25.91,33.94,28.09,577.0,309.0,40,13807.0,,4855.0,200.0,93.0,40.06,42.49,41.78,39.19,8355.0,3645.0,2000.0
,,,,,,,,2.0,2.0,35.0,35.0,48.5,48.5,97.0,97.0,354.0,5.044510385756684,159.0,063,40063,1.0,,18.0,,18.0,,18.0,,41.89,5.463242698892246,45.18,3.4523686261069386,1.333850560993077,44.7,40.64,9.104222601903844,16.0,8.0,29.25,25.63,37.13,22.75,594.0,182.0,40,15825.0,0.14615774607083365,6462.0,197.0,119.0,44.79,47.65,46.24,40.98,9109.0,4877.0,2001.0
,,,,,,,,7.0,1.0,35.0,54.0,47.14,34.0,330.0,34.0,359.0,1.412429378531077,163.0,063,40063,,,,,,,,,45.96,9.715922654571507,49.85,16.652691865117617,1.555972584856397,57.21,55.58,27.986577181208048,14.0,6.0,35.86,39.67,39.29,52.17,550.0,313.0,40,20540.0,0.29794628751974717,9059.0,219.0,135.0,47.23,50.7,60.26,55.41,13197.0,7481.0,2002.0
,,,,,,,,7.0,3.0,53.57,43.67,90.0,71.0,630.0,213.0,436.0,21.448467966573826,205.0,063,40063,6.0,3.0,28.17,33.67,56.0,52.33,336.0,157.0,49.8,8.355091383812008,53.45,-10.38869689560552,1.3943273092369475,55.55,54.74,-2.901590631008566,26.0,11.0,53.46,50.0,34.35,33.55,893.0,369.0,40,24218.0,0.17906523855890955,11221.0,310.0,176.0,50.59,55.0,56.55,56.71,17530.0,9981.0,2003.0
,,,,,,,,6.0,1.0,54.67,156.0,64.17,117.0,385.0,117.0,434.0,-0.4587155963302725,154.0,063,40063,1.0,,50.0,,68.0,,68.0,,46.54,-6.546184738955818,52.69,27.577373121927607,1.7788461538461537,66.23,62.63,19.225922592259238,29.0,11.0,38.45,42.0,49.38,49.82,1432.0,548.0,40,28743.0,0.18684449582954832,9645.0,313.0,124.0,48.04,53.46,66.69,62.37,20875.0,7734.0,2004.0
,,,,,,,,4.0,1.0,39.25,31.0,73.25,51.0,293.0,51.0,425.0,-2.073732718894006,162.0,063,40063,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,47.95,3.0296519123334864,49.85,-6.369810895358352,1.6655370177267985,63.89,62.81,-3.5331420806281155,32.0,11.0,36.66,43.0,47.63,42.0,1524.0,462.0,40,27153.0,-0.05531781651184631,10175.0,333.0,142.0,48.89,50.55,64.73,65.49,21555.0,9299.0,2005.0
,,,,,,,,7.0,2.0,33.43,26.5,113.0,36.5,791.0,73.0,441.0,3.7647058823529367,168.0,063,40063,1.0,,12.0,,60.0,,60.0,,50.52,5.359749739311792,48.32,6.039806144443394,1.7661322248614408,71.38,58.68,11.72327437783689,43.0,14.0,58.53,33.07,96.3,45.0,4141.0,630.0,40,31477.0,0.15924575553345854,9859.0,325.0,134.0,49.2,48.57,66.32,60.83,21553.0,8151.0,2006.0
,,,,,,,,9.0,3.0,55.22,23.33,73.78,47.33,664.0,142.0,360.0,-18.36734693877551,162.0,063,40063,,,,,,,,,56.1,11.04513064133017,55.79,-8.218123083054763,1.620989304812834,72.75,65.06,1.9193051274867035,22.0,12.0,43.77,33.92,54.45,43.42,1198.0,521.0,40,26190.0,-0.16796391015662226,10540.0,282.0,134.0,58.53,58.49,75.52,68.04,21296.0,9118.0,2007.0
4.0,4.0,29.0,29.0,29.0,29.0,116.0,116.0,28.0,16.0,51.57,52.25,70.43,66.5,1972.0,1064.0,1028.0,185.55555555555557,528.0,063,40063,,,,,,,,,65.86,17.397504456327972,64.69,-4.92547453047858,1.5411478894624961,81.2,67.28,11.615120274914092,84.0,28.0,59.86,75.57,58.57,33.29,4920.0,932.0,40,83476.0,2.187323405880107,35524.0,860.0,472.0,66.33,64.45,84.17,70.31,72384.0,33188.0,2008.0
,,,,,,,,2.0,,47.0,,66.0,,132.0,,211.0,-79.47470817120623,115.0,063,40063,2.0,,61.5,,101.5,,203.0,,69.65,5.754631035529911,75.45,1.8367170122250975,1.5694544149318017,87.45,83.86,7.697044334975378,18.0,8.0,58.17,70.5,69.67,59.88,1254.0,479.0,40,18453.0,-0.7789424505247017,9644.0,176.0,103.0,71.95,77.23,89.6,85.85,15769.0,8843.0,2009.0
,,,,,,,,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,146.0,-30.805687203791464,75.0,063,40063,,,,,,,,,60.8,-12.706389088298643,71.55,9.263686392224146,1.71484375,83.41,81.84,-4.619782732990285,18.0,7.0,31.61,40.29,39.17,29.29,705.0,205.0,40,12178.0,-0.34005310789573506,6138.0,118.0,66.0,66.08,75.47,90.96,88.15,10733.0,5818.0,2010.0
,,,,,,,,4.0,1.0,30.0,41.0,32.75,24.0,131.0,24.0,149.0,2.0547945205479534,74.0,063,40063,,,,,,,,,62.91,3.4703947368420973,70.47,-3.701603585264268,1.6513670322683198,83.11,81.8,-0.35966910442393196,19.0,9.0,62.63,58.67,59.26,58.0,1126.0,522.0,40,12383.0,0.01683363442272956,6053.0,112.0,62.0,66.63,73.02,92.62,87.02,10373.0,5395.0,2011.0
,,,,,,,,1.0,,21.0,,65.0,,65.0,,197.0,32.21476510067114,90.0,063,40063,,,,,,,,,68.31,8.58369098712448,78.51,-0.6137872422994906,1.6412311521007172,89.69,92.34,7.917218144627602,25.0,12.0,57.8,66.75,57.32,50.75,1433.0,609.0,40,17669.0,0.42687555519664055,8311.0,154.0,76.0,72.42,80.95,97.23,99.36,14973.0,7551.0,2012.0
,,,,,,,,2.0,,26.0,,32.0,,64.0,,178.0,-9.644670050761416,84.0,063,40063,,,,,,,,,61.26,-10.320597277119026,65.51,-9.826080670290061,1.4799624551093697,72.53,69.12,-19.132567733303596,24.0,7.0,64.63,65.14,47.17,44.71,1132.0,313.0,40,12911.0,-0.2692851887486558,5806.0,141.0,75.0,62.22,65.07,77.21,71.29,10886.0,5347.0,2013.0
,,,,,,,,4.0,1.0,21.0,17.0,65.75,20.0,263.0,20.0,133.0,-25.28089887640449,73.0,063,40063,,,,,,,,,72.22,17.8909565785178,78.49,-7.7144139937625695,1.3657920243699804,78.91,81.0,8.79636012684406,20.0,9.0,69.3,56.89,65.25,66.78,1305.0,601.0,40,10495.0,-0.18712725582836343,5913.0,106.0,61.0,73.98,81.02,78.57,78.03,8328.0,4760.0,2014.0
