year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,091,101.32,66.45,168,17022,06091,1.90594431904,,,,,
2001,06,091,120.3,75.16,274,32961,06091,2.00073177222,18.7327279905,13.107599699,63.0952380952,0.936376454001,4.97325405762
2002,06,091,146.29,83.91,354,51788,06091,2.17926945537,21.604322527,11.641830761,29.197080292,0.571190194472,8.92361912919
2003,06,091,139.53,74.19,472,65856,06091,2.35088960776,-4.62095837036,-11.5838398284,33.3333333333,0.271645941145,7.87512310477
2004,06,091,168.55,75.69,382,64385,06091,2.78355793368,20.7983946105,2.02183582693,-19.0677966102,-0.0223366132167,18.4044509995
2005,06,091,195.15,99.42,344,67132,06091,2.4536059143,15.7816671611,31.3515655965,-9.94764397906,0.0426652170537,-11.8536070466
2006,06,091,213.77,95.99,343,73323,06091,2.78375351599,9.54137842685,-3.45001005834,-0.290697674419,0.0922212953584,13.4556083258
2007,06,091,217.33,110.91,293,63677,06091,2.44939590659,1.66534125462,15.5432857589,-14.5772594752,-0.131554900918,-12.0110350101
2008,06,091,222.14,108.82,604,134172,06091,2.55169086565,2.2132241292,-1.88441078352,106.14334471,1.10707162712,4.17633420483
2009,06,091,220.9,109.28,139,30705,06091,2.52676610542,-0.558206536418,0.422716412424,-76.9867549669,-0.771151954208,-0.976793880793
2010,06,091,200.04,117.74,85,17003,06091,2.12374723968,-9.44318696243,7.74158125915,-38.8489208633,-0.446246539652,-15.9499870159
2011,06,091,169.96,108.75,112,19035,06091,1.95356321839,-15.0369926015,-7.6354679803,31.7647058824,0.119508322061,-8.01338398987
2012,06,091,2.92,96.2,142,414,06091,0.0379417879418,-98.2819486938,-11.5402298851,26.7857142857,-0.978250591017,-98.0578162209
2013,06,091,174.66,96.94,175,30566,06091,2.25216628843,5881.50684932,0.769230769231,23.2394366197,72.8309178744,5835.84649169
2014,06,091,189.08,121.93,74,13992,06091,1.93840728287,8.25604030688,25.7788322674,-57.7142857143,-0.542236471897,-13.9314315808
