year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,043,61.44,45.61,3432,210867,01043,1.68384126288,,,,,
2001,01,043,76.64,51.69,4404,337506,01043,1.85335654866,24.7395833333,13.3304099978,28.3216783217,0.600563388297,10.0671773231
2002,01,043,85.14,55.09,4615,392917,01043,1.93183880922,11.0908141962,6.57767459857,4.79109900091,0.164177822024,4.23460130339
2003,01,043,90.55,60.42,5668,513239,01043,1.8733449189,6.35424007517,9.67507714649,22.8169014085,0.306227523879,-3.02788669743
2004,01,043,91.9,59.4,4643,426670,01043,1.93392255892,1.4908890116,-1.68818272095,-18.0839802399,-0.168671905292,3.23366185321
2005,01,043,98.62,64.31,4541,447814,01043,1.91688695382,7.31229597388,8.26599326599,-2.19685548137,0.0495558628448,-0.88088351969
2006,01,043,100.06,62.86,4427,442959,01043,1.98973910277,1.46015007098,-2.25470377857,-2.51046025105,-0.0108415547526,3.80054487853
2007,01,043,117.1,69.71,4262,499100,01043,2.09977047769,17.0297821307,10.897231944,-3.72712898125,0.126740849605,5.52993981835
2008,01,043,119.77,71.74,13564,1624572,01043,2.08687621968,2.28010247652,2.91206426625,218.254340685,2.25500300541,-0.614079402873
2009,01,043,125.72,76.78,3367,423313,01043,2.04675696796,4.96785505552,7.02536938946,-75.1769389561,-0.739431062458,-1.92245478402
2010,01,043,124.79,80.76,2633,328574,01043,1.93149455176,-0.739739102768,5.18364157333,-21.7998217998,-0.223803663011,-5.63146567992
2011,01,043,122.73,79.16,2180,267542,01043,1.93800530571,-1.65077329914,-1.98117880139,-17.2047094569,-0.185748111537,0.33708373372
2012,01,043,2.86,77.6,2812,8045,01043,0.0460695876289,-97.6696814145,-1.97069226882,28.9908256881,-0.969929954923,-97.6228348037
2013,01,043,120.93,79.35,2644,319730,01043,1.9050094518,4128.32167832,2.25515463918,-5.97439544808,38.7426973275,4035.06946739
2014,01,043,116.47,75.59,1721,200441,01043,1.92601534595,-3.68808401555,-4.73850031506,-34.9092284418,-0.373092922153,1.10266613793
