year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,109,46.66,42.18,239,11152,05109,1.38276434329,,,,,
2001,05,109,51.43,41.73,251,12910,05109,1.54055835131,10.2228889841,-1.06685633001,5.02092050209,0.157639885222,11.4114895124
2002,05,109,63.0,57.16,254,16001,05109,1.37771168649,22.4965973167,36.9757967889,1.19521912351,0.23942680093,-10.5706262067
2003,05,109,73.24,53.27,264,19336,05109,1.71860334147,16.253968254,-6.80545836249,3.93700787402,0.20842447347,24.7433231725
2004,05,109,60.59,57.66,334,20236,05109,1.31351890392,-17.2719825232,8.24103623052,26.5151515152,0.046545304096,-23.5705603367
2005,05,109,78.0,63.46,333,25974,05109,1.53640088245,28.7341145404,10.0589663545,-0.299401197605,0.283554062068,16.9683114465
2006,05,109,73.28,58.54,332,24328,05109,1.56474205671,-6.05128205128,-7.75291522219,-0.3003003003,-0.0633710633711,1.84464709644
2007,05,109,97.28,74.99,287,27920,05109,1.62154953994,32.7510917031,28.1004441408,-13.5542168675,0.147648799737,3.63046950656
2008,05,109,86.85,66.58,688,59752,05109,1.63055722439,-10.7216282895,-11.2148286438,139.721254355,1.14011461318,0.555498566722
2009,05,109,88.47,82.52,178,15747,05109,1.34012966554,1.86528497409,23.9411234605,-74.1279069767,-0.736460704244,-17.8115526712
2010,05,109,85.83,81.7,153,13132,05109,1.31318849449,-2.98406239403,-0.993698497334,-14.0449438202,-0.166063377151,-2.01034062124
2011,05,109,88.72,73.82,143,12687,05109,1.50230289894,3.36712105324,-9.64504283966,-6.53594771242,-0.033886689004,14.4011621519
2012,05,109,2.95,93.82,194,573,05109,0.0393039863569,-96.6749323715,27.0929287456,35.6643356643,-0.954835658548,-97.3837508811
2013,05,109,79.18,84.57,233,18449,05109,1.17033226913,2584.06779661,-9.85930505223,20.1030927835,31.1972076789,2877.6426709
2014,05,109,82.47,85.36,169,13937,05109,1.20767924086,4.15508966911,0.93413740097,-27.4678111588,-0.244566101144,3.19114261149
