year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,164,91.78,47.56,9,826,02164,2.41221614802,,,,,
2001,02,164,102.33,64.67,6,614,02164,1.97792639555,11.4948790586,35.9756097561,-33.3333333333,-0.256658595642,-18.0037660735
2002,02,164,112.05,71.05,22,2465,02164,1.97132301196,9.49868073879,9.86547085202,266.666666667,3.01465798046,-0.333853858166
2003,02,164,121.27,77.37,30,3638,02164,1.95925423291,8.22846943329,8.8951442646,36.3636363636,0.475862068966,-0.612217225861
2004,02,164,118.26,70.8,35,4139,02164,2.08792372881,-2.48206481405,-8.49166343544,16.6666666667,0.137713029137,6.56726900193
2005,02,164,121.88,85.0,16,1950,02164,1.79235294118,3.0610519195,20.0564971751,-54.2857142857,-0.528871708142,-14.1562061659
2006,02,164,130.33,74.89,27,3519,02164,2.17535719055,6.93304890056,-11.8941176471,68.75,0.804615384615,21.3687963219
2007,02,164,139.6,74.2,20,2792,02164,2.35175202156,7.11271388015,-0.921351315262,-25.9259259259,-0.20659278204,8.10877550518
2008,02,164,140.35,77.35,92,12912,02164,2.26809954751,0.537249283668,4.24528301887,360.0,3.62464183381,-3.55702783648
2009,02,164,127.29,85.86,7,891,02164,1.85316212439,-9.30530815818,11.0019392372,-92.3913043478,-0.930994423792,-18.2944978574
2010,02,164,214.0,89.6,5,1070,02164,2.98549107143,68.1200408516,4.3559282553,-28.5714285714,0.200897867565,61.1025302178
2011,02,164,178.43,90.86,7,1249,02164,2.45473805855,-16.6214953271,1.40625,40.0,0.167289719626,-17.7777457771
2012,02,164,3.0,94.63,8,24,02164,0.0396280249392,-98.3186683854,4.14924058992,14.2857142857,-0.980784627702,-98.3856515851
2013,02,164,236.0,94.5,2,472,02164,3.12169312169,7766.66666667,-0.137377153123,-75.0,18.6666666667,7777.48853616
2014,02,164,157.75,115.25,4,631,02164,1.71095444685,-33.156779661,21.9576719577,100.0,0.33686440678,-45.1914592448
