year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,25,003,102.41,76.31,4238,434018,25003,1.67753243349,,,,,
2001,25,003,119.47,86.85,5512,658542,25003,1.71948762234,16.6585294405,13.8120822959,30.0613496933,0.517314950071,2.50100612094
2002,25,003,132.39,94.33,7673,1015835,25003,1.75434644334,10.8144304009,8.61255037421,39.2053701016,0.542551576057,2.02727955392
2003,25,003,136.97,91.5,10811,1480833,25003,1.87117486339,3.45947579122,-3.00010601081,40.896650593,0.457749536096,6.6593699605
2004,25,003,147.27,89.63,8562,1260945,25003,2.05386031463,7.51989486749,-2.04371584699,-20.8028859495,-0.148489397522,9.76314158625
2005,25,003,155.83,93.99,9235,1439102,25003,2.07242791786,5.81245331704,4.86444270891,7.86031301098,0.141288478086,0.904034373933
2006,25,003,159.97,92.69,8164,1306014,25003,2.15732549358,2.65674132067,-1.38312586445,-11.5971846237,-0.0924798937115,4.09652731395
2007,25,003,174.83,97.35,6871,1201225,25003,2.24486389317,9.28924173282,5.02751105837,-15.8378245958,-0.0802357401988,4.05772795291
2008,25,003,194.3,111.16,18360,3567376,25003,2.184913638,11.1365326317,14.1859270673,167.210013099,1.9697816812,-2.6705518919
2009,25,003,191.45,119.68,6285,1203293,25003,1.99960310829,-1.46680391148,7.66462756387,-65.7679738562,-0.662695213513,-8.48136633355
2010,25,003,195.77,127.07,5233,1024473,25003,1.92580860943,2.25646382868,6.17479946524,-16.738265712,-0.148608859189,-3.690457299
2011,25,003,197.7,142.45,3882,767481,25003,1.73481923482,0.985850743219,12.1035649642,-25.8169310147,-0.250852877528,-9.9173600987
2012,25,003,2.94,129.9,5436,15975,25003,0.0282909930716,-98.5128983308,-8.81010881011,40.0309119011,-0.979185152466,-98.3692253058
2013,25,003,197.54,131.36,4222,834028,25003,1.87975791717,6619.04761905,1.12394149346,-22.3325974982,51.2083255086,6544.36880111
2014,25,003,186.41,115.57,2380,443651,25003,2.01620230164,-5.63430191354,-12.0204019488,-43.6286120322,-0.468062223331,7.25861469791
